wavelength,response
4750.0,0.0
4750.2099609375,9.999999747378752e-05
4750.419921875,0.0003000000142492354
4750.6298828125,0.00039999998989515007
4750.83984375,0.0005000000237487257
4751.0498046875,0.0006000000284984708
4751.27001953125,0.0007999999797903001
4751.47998046875,0.0008999999845400453
4751.68994140625,0.0010000000474974513
4751.89990234375,0.0010999999940395355
4752.10986328125,0.0013000000035390258
4752.31982421875,0.00139999995008111
4752.52978515625,0.001500000013038516
4752.740234375,0.0015999999595806003
4752.9501953125,0.0017999999690800905
4753.16015625,0.0019000000320374966
4753.3701171875,0.0020000000949949026
4753.580078125,0.002199999988079071
4753.7900390625,0.002300000051036477
4754.0,0.002400000113993883
4754.2099609375,0.0024999999441206455
4754.43017578125,0.0027000000700354576
4754.6298828125,0.00279999990016222
4754.85009765625,0.002899999963119626
4755.06005859375,0.003000000026077032
4755.27001953125,0.0031999999191612005
4755.47998046875,0.0032999999821186066
4755.68994140625,0.0034000000450760126
4755.89990234375,0.0035000001080334187
4756.10986328125,0.003700000001117587
4756.31982421875,0.003800000064074993
4756.52978515625,0.0038999998942017555
4756.75,0.004000000189989805
4756.9599609375,0.00419999985024333
4757.169921875,0.00430000014603138
4757.3798828125,0.004399999976158142
4757.58984375,0.004600000102072954
4757.7998046875,0.004699999932199717
4758.009765625,0.004800000227987766
4758.22021484375,0.004900000058114529
4758.43017578125,0.005100000184029341
4758.64990234375,0.005200000014156103
4758.85009765625,0.0052999998442828655
4759.06982421875,0.005400000140070915
4759.27978515625,0.00559999980032444
4759.490234375,0.00570000009611249
4759.7001953125,0.005799999926239252
4759.91015625,0.005900000222027302
4760.1201171875,0.006099999882280827
4760.330078125,0.006200000178068876
4760.5400390625,0.006300000008195639
4760.75,0.006500000134110451
4760.97021484375,0.006599999964237213
4761.18017578125,0.0066999997943639755
4761.39013671875,0.006800000090152025
4761.60009765625,0.007000000216066837
4761.81005859375,0.0071000000461936
4762.02001953125,0.007199999876320362
4762.22998046875,0.007300000172108412
4762.4501953125,0.007499999832361937
4762.64990234375,0.007600000128149986
4762.8701171875,0.007699999958276749
4763.080078125,0.007799999788403511
4763.2900390625,0.00800000037997961
4763.5,0.008100000210106373
4763.7099609375,0.008200000040233135
4763.919921875,0.00839999970048666
4764.1298828125,0.008500000461935997
4764.33984375,0.00860000029206276
4764.56005859375,0.008700000122189522
4764.77001953125,0.008899999782443047
4764.97998046875,0.008999999612569809
4765.18994140625,0.009100000374019146
4765.39990234375,0.009200000204145908
4765.60986328125,0.009399999864399433
4765.81982421875,0.009499999694526196
4766.02978515625,0.009600000455975533
4766.25,0.009700000286102295
4766.4599609375,0.00989999994635582
4766.669921875,0.009999999776482582
4766.8798828125,0.010099999606609344
4767.08984375,0.010300000198185444
4767.2998046875,0.010400000028312206
4767.509765625,0.010499999858438969
4767.72021484375,0.010599999688565731
4767.93994140625,0.01080000028014183
4768.14990234375,0.010900000110268593
4768.35986328125,0.010999999940395355
4768.56982421875,0.011099999770522118
4768.77978515625,0.011300000362098217
4768.990234375,0.01140000019222498
4769.2001953125,0.011500000022351742
4769.419921875,0.011599999852478504
4769.6298828125,0.011800000444054604
4769.83984375,0.011900000274181366
4770.0498046875,0.012000000104308128
4770.259765625,0.012199999764561653
4770.47021484375,0.012299999594688416
4770.68994140625,0.012400000356137753
4770.89990234375,0.012500000186264515
4771.10986328125,0.01269999984651804
4771.31982421875,0.012799999676644802
4771.52978515625,0.012900000438094139
4771.740234375,0.013000000268220901
4771.9599609375,0.013199999928474426
4772.169921875,0.013299999758601189
4772.3798828125,0.013399999588727951
4772.58984375,0.01360000018030405
4772.7998046875,0.013700000010430813
4773.009765625,0.013799999840557575
4773.22021484375,0.013899999670684338
4773.43994140625,0.014100000262260437
4773.64990234375,0.0142000000923872
4773.85986328125,0.014299999922513962
4774.06982421875,0.014399999752640724
4774.27978515625,0.014600000344216824
4774.490234375,0.014700000174343586
4774.7001953125,0.014800000004470348
4774.919921875,0.014999999664723873
4775.1298828125,0.01510000042617321
4775.33984375,0.015200000256299973
4775.5498046875,0.015300000086426735
4775.77001953125,0.01549999974668026
4775.97998046875,0.015599999576807022
4776.18994140625,0.015699999406933784
4776.39990234375,0.015799999237060547
4776.60986328125,0.01600000075995922
4776.81982421875,0.016100000590085983
4777.0400390625,0.016200000420212746
4777.25,0.016300000250339508
4777.4599609375,0.016499999910593033
4777.669921875,0.016599999740719795
4777.8798828125,0.016699999570846558
4778.08984375,0.016899999231100082
4778.31005859375,0.017000000923871994
4778.52001953125,0.017100000753998756
4778.72998046875,0.01720000058412552
4778.93994140625,0.017400000244379044
4779.14990234375,0.017500000074505806
4779.35986328125,0.01759999990463257
4779.580078125,0.01769999973475933
4779.7900390625,0.017899999395012856
4780.0,0.017999999225139618
4780.2099609375,0.01810000091791153
4780.419921875,0.018300000578165054
4780.64013671875,0.018400000408291817
4780.85009765625,0.01850000023841858
4781.06005859375,0.01860000006854534
4781.27001953125,0.018799999728798866
4781.47998046875,0.01889999955892563
4781.7001953125,0.01899999938905239
4781.91015625,0.019099999219179153
4782.1201171875,0.019300000742077827
4782.330078125,0.01940000057220459
4782.5498046875,0.019500000402331352
4782.759765625,0.019700000062584877
4782.97021484375,0.01979999989271164
4783.18017578125,0.019899999722838402
4783.39013671875,0.019999999552965164
4783.60986328125,0.02019999921321869
4783.81982421875,0.0203000009059906
4784.02978515625,0.020400000736117363
