wavelength,response
5560.0,0.0
5589.85205078125,0.007378585636615753
5606.76513671875,0.1534658819437027
5632.13525390625,0.7988379597663879
5657.50537109375,0.9690327048301697
5691.33203125,0.9803562760353088
5809.72509765625,0.9802722930908203
5936.5751953125,0.9787638783454895
5978.8583984375,0.9773154854774475
6088.794921875,0.981492817401886
6164.90478515625,0.9800204038619995
6283.29833984375,0.9856101870536804
6401.69140625,0.9784340262413025
6511.6279296875,0.9797744750976562
6604.6513671875,0.9853822588920593
6680.76123046875,0.9739807844161987
6756.87109375,0.9810190200805664
6816.06787109375,0.9795585870742798
6892.177734375,0.7440435886383057
6959.8310546875,0.02626512572169304
6993.65771484375,0.012056737206876278
7030.0,0.0
