ra,dec,coord,filter,exptime,obsdate,mjd,jd,seeing,depth,observatory,telname,zp_err,MAGSKY_AUTO,MAGERR_AUTO,ZPERR_AUTO,MAGSKY_APER,MAGERR_APER,ZPERR_APER,MAGSKY_APER_1,MAGERR_APER_1,ZPERR_APER_1,MAGSKY_APER_2,MAGERR_APER_2,ZPERR_APER_2,MAGSKY_APER_3,MAGERR_APER_3,ZPERR_APER_3,MAGSKY_APER_4,MAGERR_APER_4,ZPERR_APER_4,path,target_img,catalog_type,fov_ra,fov_dec,objname,aperture_diameter_arcsec
233.857430764,12.0577222937,"233.8574434,12.057749668",i,600.0,2025-05-20T02:05:18.000,60815.087013888886,2460815.587013889,1.6286250000002578,19.207665287617903,7DT,7DT01,0.016610232773408475,15.923639264265386,0.0201,0.016610232773408475,16.086826310291805,0.0208,0.18871184024034748,15.991826310291804,0.018,0.07233566577536729,15.954526310291802,0.0179,0.024897177313793022,15.984476310291804,0.0179,0.06234857969811389,15.953076310291806,0.0179,0.023421644287377932,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250520_020048_i_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250520_020048_i_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",i,600.0,2025-05-29T01:09:47.667,60824.048468368055,2460824.548468368,2.3432000000003708,19.124261286157104,7DT,7DT01,0.02359989663540724,16.301801066878816,0.0214,0.02359989663540724,16.316006915350236,0.0203,0.02332597331662714,16.298943047633745,0.0207,0.017684482717845767,16.287898932161102,0.0228,0.018823616221398668,16.2974859455677,0.0208,0.017437832177191116,16.286935982861557,0.023,0.019098775040051946,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250529_010401_i_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250529_010401_i_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",i,600.0,2025-05-30T00:56:57.500,60825.03955439815,2460825.539554398,2.2321000000003535,19.194714326623824,7DT,7DT01,0.025828944183903257,16.351588932265656,0.0213,0.025828944183903257,16.334538463442335,0.0203,0.020598534165566146,16.342077818225018,0.0208,0.020735500574578118,16.332318723862706,0.0228,0.02087735094059708,16.342984495809134,0.021,0.02038383780542335,16.330174493324343,0.023,0.02099125429052216,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250530_005226_i_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250530_005226_i_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",i,600.0,2025-06-04T03:12:27.500,60830.133651620374,2460830.6336516202,2.3129000000003663,19.201537247766797,7DT,7DT01,0.024869224610113344,16.55358627343348,0.0241,0.024869224610113344,16.547369495453864,0.0227,0.0194245458218433,16.548229183193534,0.0234,0.01690683335049531,16.53918852704054,0.0259,0.02125007474411972,16.546662911379215,0.0236,0.017205101391996904,16.538643976588933,0.0262,0.02165974587419073,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250604_030700_i_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250604_030700_i_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",i,600.0,2025-06-11T00:21:02.833,60837.01461612269,2460837.5146161225,2.671450000000423,18.297785994936632,7DT,7DT01,0.03439157731713776,16.772011052032738,0.0501,0.03439157731713776,16.7684403983506,0.0391,0.02679043231443704,16.75510622925974,0.0439,0.02419898698691554,16.760287064758298,0.0555,0.032765218606465085,16.75858355804616,0.0451,0.026050537684429567,16.75807446157583,0.0564,0.034256131683653136,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250611_001632_i_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250611_001632_i_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",i,600.0,2025-06-19T00:27:12.667,60845.018896608795,2460845.5188966086,2.5300500000004003,19.195537075505857,7DT,7DT01,0.023236551434996835,17.01964513687885,0.0335,0.023236551434996835,17.01157891227598,0.0304,0.021536641305677468,17.01303465411508,0.0318,0.017161391107590993,17.00579329992213,0.0364,0.021166916512234294,17.01160511956934,0.0321,0.017276572377672945,17.004045628727944,0.0368,0.021600320758391373,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250619_002242_i_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250619_002242_i_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",i,600.0,2025-06-28T01:50:51.000,60854.07697916667,2460854.576979167,2.570450000000407,19.280226071042627,7DT,7DT01,0.022692879180946965,17.363300589960154,0.04,0.022692879180946965,17.371480588849913,0.0373,0.02217592068557176,17.355406699952667,0.0388,0.017463565963703735,17.346133721700106,0.0447,0.019596327717790022,17.351640398350597,0.0392,0.018054017320463855,17.350077996093628,0.0455,0.020071544993767558,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250628_014621_i_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT01/i/calib_7DT01_T22956_20250628_014621_i_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-03-31T05:49:15.667,60765.24254244213,2460765.742542442,2.6866000000004253,18.717788399738772,7DT,7DT02,0.12754170780988866,15.444630480004102,0.0225,0.12754170780988866,15.444715307376875,0.0232,0.11773318759905818,15.450912613170193,0.0225,0.12226633479533802,15.455835426822308,0.0229,0.12422383422966066,15.448362613170193,0.0224,0.12275181246585161,15.458502906873655,0.023,0.1241824378106149,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250331_054730_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250331_054730_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-01T06:43:15.667,60766.28004244213,2460766.780042442,2.439150000000386,19.72269717831164,7DT,7DT02,0.035315054308210254,15.118798050099953,0.0105,0.035315054308210254,15.11488514275619,0.0111,0.040545413866921336,15.117739232283684,0.0106,0.030868753340239724,15.12653895230683,0.0106,0.03342394943508338,15.118552337057036,0.0106,0.030866123155895105,15.128236322853168,0.0106,0.03309439745138474,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250401_064025_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250401_064025_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-03T05:45:58.667,60768.240262349536,2460768.7402623496,3.2269500000005107,19.642095828058032,7DT,7DT02,0.04254012355163888,14.542842269356697,0.0081,0.04254012355163888,14.538399434268122,0.0089,0.043507179861395615,14.541656057456413,0.0083,0.036303486668708654,14.54797370311444,0.0081,0.03812484739459287,14.542385137212163,0.0082,0.03620276443249285,14.548857126617312,0.0081,0.039194276034025644,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250403_054413_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250403_054413_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-04T05:39:56.667,60769.236072534724,2460769.7360725347,3.0451500000004823,19.680530516179108,7DT,7DT02,0.03680845322485144,14.31257386913584,0.0073,0.03680845322485144,14.316814427974359,0.008,0.042578783689868616,14.319265535204247,0.0074,0.03583316984367731,14.323427186963386,0.0073,0.03868017926595643,14.318714892526407,0.0074,0.03583486476194044,14.324352085585652,0.0073,0.039297460791542796,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250404_053811_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250404_053811_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-05T04:19:54.667,60770.180493831016,2460770.680493831,3.66630000000058,19.52566372749925,7DT,7DT02,0.044612751912743644,14.166037271413137,0.0072,0.044612751912743644,14.166015278372322,0.0085,0.044181969974274544,14.164981787210449,0.0076,0.03871215898963857,14.17043425175036,0.0073,0.03987955962819063,14.165239166845451,0.0075,0.03694758354265538,14.170176643468151,0.0073,0.03944755337989774,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250405_041809_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250405_041809_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-06T04:09:04.667,60771.17297068287,2460771.672970683,5.034850000000797,18.86635082366888,7DT,7DT02,0.033139749939239314,14.049643884660243,0.0076,0.033139749939239314,14.062707501903454,0.0099,0.047934976279444284,14.059781374943771,0.0083,0.03288505933097974,14.054103497393914,0.0076,0.027165195990265074,14.05848034970715,0.0082,0.03117838043010674,14.054822842627456,0.0076,0.02693089650662146,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250406_040719_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250406_040719_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-07T04:08:43.000,60772.17271990741,2460772.6727199075,4.188975000000663,18.691735271294046,7DT,7DT02,0.046559661042549175,13.954365022314486,0.007,0.046559661042549175,13.943601991203385,0.0079,0.06961651891770987,13.947014941438848,0.0071,0.04297843272821318,13.956977757438498,0.007,0.037665536692879385,13.949800777911037,0.007,0.03889954597784454,13.95643787748218,0.007,0.038743840998431686,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250407_040658_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250407_040658_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-08T03:56:29.000,60773.16422453704,2460773.664224537,3.7496250000005933,18.427037114532375,7DT,7DT02,0.039602027761695247,13.880180097841126,0.0072,0.039602027761695247,13.877261307442476,0.0078,0.05535811300810559,13.881889873252304,0.0071,0.03880584347182108,13.888040436655562,0.0071,0.03202842098083461,13.88215988570928,0.0071,0.03730541431150355,13.886865641675914,0.0071,0.03139358528781606,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250408_035444_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250408_035444_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-09T04:02:46.667,60774.16859568287,2460774.668595683,3.838000000000607,18.317135752011733,7DT,7DT02,0.03565355757457294,13.834713041394144,0.0071,0.03565355757457294,13.834765535204246,0.0076,0.04459644927804981,13.838742266237984,0.007,0.032528623308456385,13.838192443986285,0.007,0.031548371895551555,13.839081885150874,0.0069,0.03241767865520327,13.83770141995192,0.007,0.029555712759931248,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250409_035957_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250409_035957_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-10T03:52:20.000,60775.16134259259,2460775.6613425924,4.156150000000658,18.02453421624724,7DT,7DT02,0.04080177204684138,13.815856132281233,0.0081,0.04080177204684138,13.820499497165216,0.0084,0.04513307666533763,13.824006428431215,0.0077,0.03395540759856237,13.816735190223225,0.0077,0.033230379205112036,13.822360796330328,0.0076,0.03307287043752965,13.816389472898647,0.0077,0.03248315908325995,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250410_035035_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250410_035035_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-12T03:52:42.000,60777.16159722222,2460777.661597222,3.7774000000005983,17.684905576833117,7DT,7DT02,0.036285528506720316,13.81896641304293,0.0088,0.036285528506720316,13.811735607369155,0.0083,0.047754072704002865,13.816133421748717,0.008,0.0315706312485301,13.818502578569568,0.0086,0.029745320407245902,13.818516427694547,0.008,0.030822214475015753,13.817613041394141,0.0087,0.03173440553542304,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250412_035057_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250412_035057_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-19T03:16:15.667,60784.13629244213,2460784.636292442,3.0653500000004854,17.875249546667874,7DT,7DT02,0.04663635540324867,14.19208263979635,0.0134,0.04663635540324867,14.185880259097257,0.0137,0.04394772589314446,14.190171701389275,0.0131,0.03713028199415164,14.195538068230736,0.0136,0.04005497501624136,14.189913041394146,0.0131,0.038634695839937776,14.196263095067332,0.0137,0.039642489771617065,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250419_031324_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250419_031324_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-20T04:47:20.000,60785.199537037035,2460785.699537037,2.825475000000447,17.393896050488642,7DT,7DT02,0.03804570046232724,14.30558342832279,0.0187,0.03804570046232724,14.305845505627703,0.0181,0.044158339414308356,14.306429059649249,0.0179,0.033855287694631524,14.311751019667758,0.0194,0.0419292535246911,14.306188502289489,0.018,0.0329956441959502,14.311432337650924,0.0195,0.04391862900596907,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250420_044534_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250420_044534_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-21T03:46:10.000,60786.157060185185,2460786.657060185,3.999600000000633,19.642513563251583,7DT,7DT02,0.040521297041213815,14.372179838725845,0.0077,0.040521297041213815,14.371165235461678,0.0093,0.048306163957867645,14.370596519504268,0.0082,0.038331813944459746,14.371528151315863,0.0078,0.033090993008066644,14.370476643468148,0.0081,0.03780618757089541,14.371977935581535,0.0078,0.033413674308658554,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250421_034424_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250421_034424_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-22T03:41:48.667,60787.15403549768,2460787.6540354975,3.1537250000004993,19.66928681681612,7DT,7DT02,0.038062307703433024,14.459340575534993,0.008,0.038062307703433024,14.45917664346815,0.0088,0.0459659365213629,14.462770392214118,0.0082,0.03758707456725172,14.46618581113817,0.008,0.03742668710903727,14.46208576290123,0.0082,0.03679784738735339,14.467711395784,0.008,0.0369015940591946,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250422_034002_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250422_034002_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-23T03:38:23.000,60788.151655092595,2460788.6516550924,3.5198500000005573,19.69629978431594,7DT,7DT02,0.03800347313735026,14.579356670639354,0.0085,0.03800347313735026,14.588831029373669,0.0099,0.05072165629889166,14.588252271089676,0.0089,0.03683400673824572,14.589863158901355,0.0086,0.034913745595122656,14.5866849888909,0.0088,0.0356884838880213,14.58925258300225,0.0085,0.03482538241218069,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250423_033637_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250423_033637_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-24T03:25:28.000,60789.14268518519,2460789.642685185,3.171400000000502,19.682185119952855,7DT,7DT02,0.03922933917139208,14.699141820034734,0.0091,0.03922933917139208,14.695765269094885,0.0099,0.05014767179073888,14.70261893126799,0.0093,0.03741922292177616,14.705208062797364,0.0091,0.036417662783849676,14.70350432730647,0.0092,0.03722582243363413,14.705861784775797,0.0091,0.03721918810260172,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250424_032342_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250424_032342_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-25T03:23:15.000,60790.14114583333,2460790.6411458333,3.575400000000566,19.664261667675696,7DT,7DT02,0.03935726924259667,14.828798009723394,0.0096,0.03935726924259667,14.816591383971062,0.0107,0.06152826332070713,14.826217360044966,0.0099,0.04114718444866916,14.830485260381822,0.0096,0.036195337517463975,14.827406972509248,0.0098,0.03946755126486539,14.830752772912815,0.0096,0.03675233925705773,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250425_032130_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250425_032130_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-26T03:21:49.000,60791.14015046296,2460791.6401504627,3.555200000000563,19.68296363545216,7DT,7DT02,0.038957361652685055,14.95556037841573,0.0102,0.038957361652685055,14.928664411091225,0.0112,0.06864960515074037,14.941527240095558,0.0104,0.04090160351768866,14.956781787210451,0.0102,0.03464516015052691,14.945080586617237,0.0103,0.039572289896424695,14.957471239660027,0.0102,0.03482592065749064,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250426_032004_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250426_032004_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-27T06:55:03.333,60792.28823302083,2460792.788233021,2.247250000000356,19.743056140154863,7DT,7DT02,0.03488300077578213,15.084628647026829,0.0104,0.03488300077578213,15.085143601141304,0.0109,0.0393897886265321,15.083778586480774,0.0105,0.03314298641323019,15.09303810755098,0.0104,0.03358597583394304,15.084804416303523,0.0104,0.03313103604242997,15.094264535550007,0.0104,0.03374812693095791,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250427_065317_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250427_065317_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-29T06:27:50.667,60794.26933642361,2460794.769336424,2.8886000000004572,19.398559652102556,7DT,7DT02,0.04201254352130657,15.32197121141942,0.0146,0.04201254352130657,15.308386357458547,0.0156,0.042744475131104485,15.310275726143843,0.0147,0.037070076382943,15.320676105035501,0.0147,0.03768100013869822,15.310935607369153,0.0147,0.037169856519975834,15.321343884660244,0.0147,0.03623603141116436,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250429_062605_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250429_062605_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-04-30T03:08:28.000,60795.13087962963,2460795.6308796294,3.923850000000621,19.695352089610903,7DT,7DT02,0.04490861018425057,15.419170356094547,0.0133,0.04490861018425057,15.40325778235041,0.0156,0.034119400149947014,15.406598916619801,0.0139,0.03166004699035817,15.410322991224946,0.0132,0.03550609741554512,15.406318892101359,0.0137,0.03166960238838454,15.410597485712263,0.0132,0.036382920377571404,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250430_030642_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250430_030642_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-05-02T02:55:21.000,60797.121770833335,2460797.621770833,3.6764000000005823,19.613818985895346,7DT,7DT02,0.04411915041925628,15.63838330215532,0.015,0.04411915041925628,15.62172906008293,0.0166,0.037861228479583064,15.624606846178967,0.0152,0.030231895385766285,15.634492505821289,0.0149,0.03567376158476294,15.625822724391064,0.0151,0.03146647774246171,15.634327548422561,0.0149,0.03652217457723688,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250502_025336_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250502_025336_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-05-03T02:54:25.667,60798.121130405096,2460798.621130405,3.802650000000602,19.678647245732034,7DT,7DT02,0.04498133295690796,15.73530544522712,0.0157,0.04498133295690796,15.718900708846775,0.0178,0.049608952845982116,15.731994601164473,0.0161,0.037982402662279945,15.731914803074266,0.0155,0.036861923729365975,15.732590188409159,0.0159,0.03829610660377611,15.733242719239248,0.0155,0.036669840933967184,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250503_025240_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250503_025240_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-05-06T02:38:01.000,60801.10973379629,2460801.609733796,3.4592500000005475,18.796848082672522,7DT,7DT02,0.049642108437577374,15.988178521426043,0.0224,0.049642108437577374,15.989976128132504,0.0213,0.047936519350745485,15.976368626045,0.0206,0.038796840217953085,15.977957717813748,0.0224,0.04137293258208706,15.978155632521048,0.0208,0.038579094839989905,15.976992714908338,0.0226,0.04236458572349434,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250506_023616_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250506_023616_m475_100.com.fits,all,1.431,0.954,T22956,None
233.857430764,12.0577222937,"233.8574434,12.057749668",m475,300.0,2025-05-07T02:37:54.000,60802.10965277778,2460802.6096527777,3.3633000000005326,18.656927720682212,7DT,7DT02,0.0485787775321423,16.091785888694865,0.0249,0.0485787775321423,16.038496538462105,0.0219,0.057178073792317534,16.063729918484007,0.0225,0.042055351039169436,16.07892122677406,0.0256,0.045125688845855216,16.063595979759636,0.0227,0.04110253789738173,16.076112990851065,0.0258,0.04647074821164201,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250507_023608_m475_100.com.fits.cat,/home/hhchoi1022/data/scidata/7DT/7DT_C361K_HIGH_1x1/T22956/7DT02/m475/calib_7DT02_T22956_20250507_023608_m475_100.com.fits,all,1.431,0.954,T22956,None
