wavelength,response
5343.00000,0.00011
5344.00000,0.00012
5345.00000,0.00014
5346.00000,0.00015
5347.00000,0.00017
5348.00000,0.00018
5349.00000,0.00020
5350.00000,0.00021
5351.00000,0.00023
5352.00000,0.00025
5353.00000,0.00027
5354.00000,0.00029
5355.00000,0.00031
5356.00000,0.00034
5357.00000,0.00036
5358.00000,0.00039
5359.00000,0.00042
5360.00000,0.00046
5361.00000,0.00049
5362.00000,0.00054
5363.00000,0.00058
5364.00000,0.00063
5365.00000,0.00068
5366.00000,0.00073
5367.00000,0.00079
5368.00000,0.00085
5369.00000,0.00092
5370.00000,0.00099
5371.00000,0.00107
5372.00000,0.00115
5373.00000,0.00123
5374.00000,0.00132
5375.00000,0.00142
5376.00000,0.00152
5377.00000,0.00163
5378.00000,0.00174
5379.00000,0.00187
5380.00000,0.00200
5381.00000,0.00214
5382.00000,0.00229
5383.00000,0.00245
5384.00000,0.00261
5385.00000,0.00279
5386.00000,0.00298
5387.00000,0.00319
5388.00000,0.00340
5389.00000,0.00363
5390.00000,0.00388
5391.00000,0.00413
5392.00000,0.00441
5393.00000,0.00470
5394.00000,0.00501
5395.00000,0.00533
5396.00000,0.00567
5397.00000,0.00604
5398.00000,0.00642
5399.00000,0.00682
5400.00000,0.00725
5401.00000,0.00770
5402.00000,0.00817
5403.00000,0.00866
5404.00000,0.00918
5405.00000,0.00973
5406.00000,0.01030
5407.00000,0.01090
5408.00000,0.01153
5409.00000,0.01219
5410.00000,0.01288
5411.00000,0.01360
5412.00000,0.01435
5413.00000,0.01514
5414.00000,0.01595
5415.00000,0.01681
5416.00000,0.01770
5417.00000,0.01862
5418.00000,0.01958
5419.00000,0.02057
5420.00000,0.02161
5421.00000,0.02268
5422.00000,0.02380
5423.00000,0.02495
5424.00000,0.02615
5425.00000,0.02739
5426.00000,0.02867
5427.00000,0.02999
5428.00000,0.03136
5429.00000,0.03278
5430.00000,0.03424
5431.00000,0.03575
5432.00000,0.03731
5433.00000,0.03891
5434.00000,0.04056
5435.00000,0.04226
5436.00000,0.04401
5437.00000,0.04580
5438.00000,0.04764
5439.00000,0.04954
5440.00000,0.05148
5441.00000,0.05347
5442.00000,0.05551
5443.00000,0.05760
5444.00000,0.05974
5445.00000,0.06192
5446.00000,0.06416
5447.00000,0.06644
5448.00000,0.06877
5449.00000,0.07115
5450.00000,0.07358
5451.00000,0.07606
5452.00000,0.07858
5453.00000,0.08115
5454.00000,0.08377
5455.00000,0.08644
5456.00000,0.08916
5457.00000,0.09192
5458.00000,0.09473
5459.00000,0.09759
5460.00000,0.10050
5461.00000,0.10346
5462.00000,0.10646
5463.00000,0.10951
5464.00000,0.11260
5465.00000,0.11574
5466.00000,0.11891
5467.00000,0.12213
5468.00000,0.12538
5469.00000,0.12867
5470.00000,0.13200
5471.00000,0.13536
5472.00000,0.13876
5473.00000,0.14219
5474.00000,0.14567
5475.00000,0.14918
5476.00000,0.15273
5477.00000,0.15633
5478.00000,0.15997
5479.00000,0.16366
5480.00000,0.16740
5481.00000,0.17119
5482.00000,0.17502
5483.00000,0.17891
5484.00000,0.18284
5485.00000,0.18683
5486.00000,0.19086
5487.00000,0.19495
5488.00000,0.19908
5489.00000,0.20326
5490.00000,0.20750
5491.00000,0.21179
5492.00000,0.21612
5493.00000,0.22049
5494.00000,0.22491
5495.00000,0.22937
5496.00000,0.23386
5497.00000,0.23838
5498.00000,0.24293
5499.00000,0.24750
5500.00000,0.25210
5501.00000,0.25672
5502.00000,0.26136
5503.00000,0.26601
5504.00000,0.27069
5505.00000,0.27540
5506.00000,0.28013
5507.00000,0.28488
5508.00000,0.28966
5509.00000,0.29447
5510.00000,0.29930
5511.00000,0.30416
5512.00000,0.30906
5513.00000,0.31398
5514.00000,0.31893
5515.00000,0.32392
5516.00000,0.32893
5517.00000,0.33398
5518.00000,0.33905
5519.00000,0.34416
5520.00000,0.34930
5521.00000,0.35447
5522.00000,0.35967
5523.00000,0.36489
5524.00000,0.37013
5525.00000,0.37539
5526.00000,0.38065
5527.00000,0.38592
5528.00000,0.39118
5529.00000,0.39645
5530.00000,0.40170
5531.00000,0.40694
5532.00000,0.41216
5533.00000,0.41737
5534.00000,0.42257
5535.00000,0.42774
5536.00000,0.43290
5537.00000,0.43803
5538.00000,0.44314
5539.00000,0.44823
5540.00000,0.45330
5541.00000,0.45834
5542.00000,0.46336
5543.00000,0.46835
5544.00000,0.47331
5545.00000,0.47824
5546.00000,0.48314
5547.00000,0.48801
5548.00000,0.49284
5549.00000,0.49764
5550.00000,0.50240
5551.00000,0.50712
5552.00000,0.51180
5553.00000,0.51644
5554.00000,0.52103
5555.00000,0.52556
5556.00000,0.53004
5557.00000,0.53445
5558.00000,0.53880
5559.00000,0.54309
5560.00000,0.54730
5561.00000,0.55144
5562.00000,0.55550
5563.00000,0.55949
5564.00000,0.56340
5565.00000,0.56725
5566.00000,0.57102
5567.00000,0.57472
5568.00000,0.57835
5569.00000,0.58191
5570.00000,0.58540
5571.00000,0.58882
5572.00000,0.59219
5573.00000,0.59548
5574.00000,0.59872
5575.00000,0.60190
5576.00000,0.60502
5577.00000,0.60809
5578.00000,0.61111
5579.00000,0.61408
5580.00000,0.61700
5581.00000,0.61988
5582.00000,0.62271
5583.00000,0.62550
5584.00000,0.62825
5585.00000,0.63095
5586.00000,0.63361
5587.00000,0.63622
5588.00000,0.63879
5589.00000,0.64132
5590.00000,0.64380
5591.00000,0.64624
5592.00000,0.64863
5593.00000,0.65099
5594.00000,0.65332
5595.00000,0.65561
5596.00000,0.65787
5597.00000,0.66011
5598.00000,0.66233
5599.00000,0.66452
5600.00000,0.66670
5601.00000,0.66887
5602.00000,0.67102
5603.00000,0.67316
5604.00000,0.67530
5605.00000,0.67743
5606.00000,0.67955
5607.00000,0.68166
5608.00000,0.68378
5609.00000,0.68589
5610.00000,0.68800
5611.00000,0.69011
5612.00000,0.69222
5613.00000,0.69434
5614.00000,0.69646
5615.00000,0.69857
5616.00000,0.70069
5617.00000,0.70282
5618.00000,0.70494
5619.00000,0.70707
5620.00000,0.70920
5621.00000,0.71133
5622.00000,0.71347
5623.00000,0.71562
5624.00000,0.71777
5625.00000,0.71993
5626.00000,0.72210
5627.00000,0.72428
5628.00000,0.72647
5629.00000,0.72868
5630.00000,0.73090
5631.00000,0.73314
5632.00000,0.73539
5633.00000,0.73766
5634.00000,0.73993
5635.00000,0.74222
5636.00000,0.74453
5637.00000,0.74683
5638.00000,0.74915
5639.00000,0.75147
5640.00000,0.75380
5641.00000,0.75613
5642.00000,0.75846
5643.00000,0.76080
5644.00000,0.76314
5645.00000,0.76547
