wavelength,response
1000,0.00018
1010,0.00018
1020,0.00018
1030,0.00018
1040,0.00018
1050,0.00018
1060,0.00018
1070,0.00018
1080,0.00018
1090,0.00018
1100,0.00018
1110,0.00018
1120,0.00018
1130,0.00018
1140,0.00018
1150,0.00018
1160,0.00018
1170,0.00018
1180,0.00018
1190,0.00018
1200,0.00018
1210,0.00018
1220,0.00018
1230,0.00018
1240,0.00018
1250,0.00018
1260,0.00018
1270,0.00018
1280,0.00018
1290,0.00018
1300,0.00018
1310,0.00018
1320,0.00018
1330,0.00018
1340,0.00018
1350,0.00018
1360,0.00018
1370,0.00018
1380,0.00018
1390,0.00018
1400,0.00018
1410,0.00018
1420,0.00018
1430,0.00018
1440,0.00018
1450,0.00018
1460,0.00018
1470,0.00018
1480,0.00018
1490,0.00018
1500,0.00018
1510,0.00018
1520,0.00018
1530,0.00018
1540,0.00018
1550,0.00018
1560,0.00018
1570,0.00018
1580,0.00018
1590,0.00018
1600,0.00018
1610,0.00018
1620,0.00018
1630,0.00018
1640,0.00018
1650,0.00018
1660,0.00018
1670,0.00018
1680,0.00018
1690,0.00018
1700,0.00018
1710,0.00018
1720,0.00018
1730,0.00018
1740,0.00018
1750,0.00018
1760,0.00018
1770,0.00018
1780,0.00018
1790,0.00018
1800,0.00018
1810,0.00018
1820,0.00018
1830,0.00018
1840,0.00018
1850,0.00018
1860,0.00018
1870,0.00018
1880,0.00018
1890,0.00018
1900,0.00018
1910,0.00018
1920,0.00018
1930,0.00018
1940,0.00018
1950,0.00018
1960,0.00018
1970,0.00018
1980,0.00018
1990,0.00018
2000,0.00018
2010,0.00018
2020,0.00018
2030,0.00018
2040,0.00018
2050,0.00018
2060,0.00018
2070,0.00018
2080,0.00018
2090,0.00018
2100,0.00018
2110,0.00018
2120,0.00018
2130,0.00018
2140,0.00018
2150,0.00018
2160,0.00018
2170,0.00018
2180,0.00018
2190,0.00018
2200,0.00018
2210,0.00018
2220,0.00018
2230,0.00018
2240,0.00018
2250,0.00018
2260,0.00018
2270,0.00018
2280,0.00018
2290,0.00018
2300,0.00018
2310,0.00018
2320,0.00018
2330,0.00018
2340,0.00018
2350,0.00018
2360,0.00018
2370,0.00018
2380,0.00018
2390,0.00018
2400,0.00018
2410,0.00018
2420,0.00018
2430,0.00018
2440,0.00018
2450,0.00018
2460,0.00018
2470,0.00018
2480,0.00018
2490,0.00018
2500,0.00018
2510,0.00018
2520,0.00018
2530,0.00018
2540,0.00018
2550,0.00018
2560,0.00018
2570,0.00018
2580,0.00018
2590,0.00018
2600,0.00018
2610,0.00018
2620,0.00018
2630,0.00018
2640,0.00018
2650,0.00018
2660,0.00018
2670,0.00018
2680,0.00018
2690,0.00018
2700,0.00018
2710,0.00018
2720,0.00018
2730,0.00018
2740,0.00018
2750,0.00018
2760,0.00018
2770,0.00018
2780,0.00018
2790,0.00018
2800,0.00018
2810,0.00018
2820,0.00018
2830,0.00018
2840,0.00018
2850,0.00018
2860,0.00018
2870,0.00018
2880,0.00018
2890,0.00018
2900,0.00018
2910,0.00018
2920,0.00018
2930,0.00018
2940,0.00018
2950,0.00018
2960,0.00018
2970,0.00018
2980,0.00018
2990,0.00018
3000,0.00018
3010,0.00099
3020,0.01689
3030,0.08360
3040,0.19544
3050,0.31570
3060,0.37739
3070,0.39210
3080,0.48073
3090,0.55626
3100,0.55456
3110,0.56277
3120,0.59592
3130,0.63435
3140,0.63149
3150,0.60747
3160,0.58504
3170,0.58399
3180,0.61089
3190,0.65952
3200,0.70883
3210,0.66713
3220,0.60141
3230,0.61817
3240,0.68824
3250,0.71871
3260,0.73661
3270,0.76300
3280,0.76956
3290,0.76105
3300,0.75869
3310,0.76662
3320,0.78141
3330,0.76320
3340,0.70609
3350,0.67504
3360,0.68435
3370,0.67614
3380,0.64164
3390,0.63179
3400,0.66866
3410,0.71059
3420,0.70815
3430,0.67121
3440,0.64388
3450,0.64685
3460,0.66763
3470,0.67420
3480,0.65925
3490,0.64542
3500,0.64945
3510,0.66692
3520,0.68327
3530,0.68848
3540,0.68862
3550,0.69418
3560,0.71160
3570,0.73778
3580,0.75616
3590,0.75692
3600,0.74340
3610,0.73845
3620,0.75520
3630,0.78138
3640,0.79537
3650,0.78916
3660,0.78161
3670,0.78928
3680,0.80477
3690,0.81175
3700,0.80359
3710,0.78812
3720,0.77249
3730,0.75731
3740,0.75136
3750,0.75789
3760,0.77119
3770,0.76348
3780,0.72422
3790,0.67888
3800,0.65891
3810,0.68015
3820,0.71617
3830,0.72212
3840,0.65580
3850,0.51921
3860,0.35563
3870,0.21437
3880,0.12017
3890,0.06788
3900,0.04073
3910,0.02629
3920,0.01791
3930,0.01261
3940,0.00888
3950,0.00610
3960,0.00410
3970,0.00272
3980,0.00181
3990,0.00127
4000,0.00097
4010,0.00074
4020,0.00059
4030,0.00051
4040,0.00044
4050,0.00044
4060,0.00036
4070,0.00029
