wavelength,response
1000,0.11570
1010,0.11570
1020,0.11570
1030,0.11570
1040,0.11570
1050,0.11570
1060,0.11570
1070,0.11570
1080,0.11570
1090,0.11570
1100,0.11570
1110,0.11570
1120,0.11570
1130,0.11570
1140,0.11570
1150,0.11570
1160,0.11570
1170,0.11570
1180,0.11570
1190,0.11570
1200,0.11570
1210,0.11570
1220,0.11570
1230,0.11570
1240,0.11570
1250,0.11570
1260,0.11570
1270,0.11570
1280,0.11570
1290,0.11570
1300,0.11570
1310,0.11570
1320,0.11570
1330,0.11570
1340,0.11570
1350,0.11570
1360,0.11570
1370,0.11570
1380,0.11570
1390,0.11570
1400,0.11570
1410,0.11570
1420,0.11570
1430,0.11570
1440,0.11570
1450,0.11570
1460,0.11570
1470,0.11570
1480,0.11570
1490,0.11570
1500,0.11570
1510,0.11570
1520,0.11570
1530,0.11570
1540,0.11570
1550,0.11570
1560,0.11570
1570,0.11570
1580,0.11570
1590,0.11570
1600,0.11570
1610,0.18252
1620,0.24935
1630,0.31619
1640,0.38303
1650,0.44989
1660,0.51414
1670,0.54884
1680,0.58354
1690,0.61825
1700,0.65296
1710,0.65673
1720,0.65558
1730,0.65444
1740,0.67249
1750,0.71303
1760,0.75357
1770,0.76071
1780,0.76546
1790,0.77021
1800,0.77496
1810,0.77971
1820,0.78446
1830,0.78921
1840,0.79397
1850,0.79872
1860,0.80748
1870,0.81902
1880,0.83057
1890,0.84212
1900,0.84358
1910,0.84208
1920,0.84057
1930,0.83907
1940,0.83756
1950,0.83606
1960,0.83722
1970,0.83898
1980,0.84073
1990,0.84249
2000,0.84306
2010,0.83653
2020,0.82999
2030,0.82345
2040,0.81691
2050,0.81038
2060,0.80384
2070,0.79730
2080,0.79076
2090,0.78421
2100,0.77767
2110,0.77940
2120,0.78184
2130,0.78427
2140,0.78670
2150,0.78913
2160,0.79156
2170,0.79399
2180,0.79643
2190,0.79886
2200,0.79974
2210,0.79169
2220,0.78365
2230,0.77560
2240,0.76756
2250,0.76391
2260,0.76538
2270,0.76685
2280,0.76832
2290,0.76979
2300,0.77126
2310,0.77273
2320,0.77420
2330,0.77567
2340,0.77770
2350,0.78423
2360,0.79076
2370,0.79729
2380,0.80382
2390,0.81035
2400,0.81688
2410,0.82342
2420,0.82995
2430,0.83649
2440,0.84007
2450,0.83810
2460,0.83612
2470,0.83414
2480,0.83217
2490,0.83019
2500,0.82821
2510,0.82623
2520,0.82426
2530,0.82228
2540,0.82114
2550,0.82529
2560,0.82945
2570,0.83360
2580,0.83776
2590,0.84191
2600,0.84607
2610,0.85022
2620,0.85438
2630,0.85854
2640,0.86142
2650,0.86210
2660,0.86279
2670,0.86347
2680,0.86415
2690,0.86484
2700,0.86552
2710,0.86620
2720,0.86689
2730,0.86757
2740,0.86825
2750,0.86722
2760,0.86559
2770,0.86395
2780,0.86231
2790,0.86067
2800,0.85903
2810,0.85739
2820,0.85576
2830,0.85412
2840,0.85248
2850,0.85084
2860,0.84920
2870,0.84756
2880,0.84592
2890,0.84428
2900,0.84264
2910,0.84100
2920,0.83973
2930,0.83861
2940,0.83750
2950,0.83638
2960,0.83526
2970,0.83414
2980,0.83302
2990,0.83190
3000,0.83078
3010,0.82966
3020,0.82854
3030,0.82742
3040,0.82631
3050,0.81932
3060,0.80732
3070,0.79532
3080,0.78333
3090,0.77133
3100,0.75933
3110,0.74733
3120,0.73532
3130,0.72332
3140,0.71131
3150,0.71183
3160,0.71690
3170,0.72197
3180,0.72704
3190,0.73211
3200,0.73718
3210,0.74225
3220,0.74733
3230,0.75240
3240,0.75748
3250,0.75731
3260,0.75696
3270,0.75660
3280,0.75625
3290,0.75590
3300,0.75554
3310,0.75519
3320,0.75483
3330,0.75448
3340,0.75413
3350,0.75168
3360,0.74856
3370,0.74545
3380,0.74233
3390,0.73922
3400,0.73610
3410,0.73298
3420,0.72987
3430,0.72675
3440,0.72363
3450,0.72298
3460,0.72436
3470,0.72574
3480,0.72712
3490,0.72850
3500,0.72988
3510,0.73126
3520,0.73264
3530,0.73402
3540,0.73540
3550,0.73678
3560,0.73822
3570,0.74036
3580,0.74250
3590,0.74464
3600,0.74678
3610,0.74892
3620,0.75106
3630,0.75303
3640,0.75454
3650,0.75605
3660,0.75757
3670,0.75908
3680,0.76059
3690,0.76211
3700,0.76362
3710,0.76513
3720,0.76665
3730,0.76816
3740,0.76967
3750,0.76758
3760,0.76455
3770,0.76152
3780,0.75848
3790,0.75545
3800,0.75242
3810,0.74939
3820,0.74635
3830,0.74332
3840,0.74029
3850,0.73725
3860,0.73422
3870,0.73118
3880,0.72815
3890,0.72511
3900,0.72208
3910,0.71904
3920,0.71600
3930,0.71297
3940,0.70993
3950,0.70689
3960,0.70385
3970,0.70081
3980,0.69778
3990,0.69474
4000,0.69170
4010,0.68866
4020,0.68562
4030,0.68258
4040,0.67954
4050,0.67790
4060,0.67725
4070,0.67661
4080,0.67596
4090,0.67532
4100,0.67468
4110,0.67403
4120,0.67339
4130,0.67275
4140,0.67210
4150,0.66987
4160,0.66724
4170,0.66462
4180,0.66199
4190,0.65937
4200,0.65675
4210,0.65412
4220,0.65149
4230,0.64887
4240,0.64624
4250,0.64397
4260,0.64346
4270,0.64294
4280,0.64243
4290,0.64192
4300,0.64140
4310,0.64089
4320,0.64037
4330,0.63986
4340,0.63935
4350,0.63719
4360,0.63243
4370,0.62765
4380,0.62287
4390,0.61809
4400,0.61331
4410,0.60853
4420,0.60375
4430,0.59896
4440,0.59418
4450,0.58940
4460,0.58462
4470,0.57984
4480,0.57505
4490,0.57027
4500,0.56549
4510,0.56071
4520,0.55592
4530,0.55114
4540,0.54636
4550,0.54157
4560,0.54097
4570,0.54056
4580,0.54015
4590,0.53974
4600,0.53933
4610,0.53892
4620,0.53851
4630,0.53810
4640,0.53769
4650,0.53599
4660,0.52821
4670,0.52042
4680,0.51264
4690,0.50485
4700,0.49706
4710,0.48928
4720,0.48149
4730,0.47370
4740,0.46591
4750,0.46070
4760,0.45973
4770,0.45876
4780,0.45779
4790,0.45682
4800,0.45585
4810,0.45488
4820,0.45391
4830,0.45294
4840,0.45197
4850,0.45100
4860,0.45003
4870,0.44906
4880,0.44809
4890,0.44712
4900,0.44614
4910,0.44517
4920,0.44420
4930,0.44323
4940,0.44226
4950,0.44032
4960,0.43688
4970,0.43343
4980,0.42998
4990,0.42654
5000,0.42309
5010,0.41964
5020,0.41620
5030,0.41275
5040,0.40930
5050,0.40586
5060,0.40241
5070,0.39896
5080,0.39552
5090,0.39207
5100,0.38862
5110,0.38517
5120,0.38173
5130,0.37828
5140,0.37483
5150,0.37352
5160,0.37269
5170,0.37187
5180,0.37104
5190,0.37021
5200,0.36939
5210,0.36856
5220,0.36773
5230,0.36690
5240,0.36608
5250,0.36458
5260,0.36010
5270,0.35561
5280,0.35113
5290,0.34664
5300,0.34216
5310,0.33767
5320,0.33319
5330,0.32870
5340,0.32422
5350,0.32070
5360,0.31865
5370,0.31661
5380,0.31456
5390,0.31252
5400,0.31048
5410,0.30843
5420,0.30639
5430,0.30435
5440,0.30230
5450,0.30026
5460,0.29821
5470,0.29617
5480,0.29415
5490,0.29223
5500,0.29031
5510,0.28839
5520,0.28647
5530,0.28455
5540,0.28263
5550,0.28071
5560,0.27878
5570,0.27686
5580,0.27494
5590,0.27302
5600,0.27110
5610,0.26918
5620,0.26726
5630,0.26534
5640,0.26341
5650,0.26149
5660,0.25957
5670,0.25616
5680,0.25261
5690,0.24906
5700,0.24551
5710,0.24196
5720,0.23840
5730,0.23485
5740,0.23291
5750,0.23172
5760,0.23052
5770,0.22933
5780,0.22814
5790,0.22695
5800,0.22575
5810,0.22456
5820,0.22337
5830,0.22217
5840,0.22231
5850,0.22319
5860,0.22114
5870,0.21910
5880,0.21705
5890,0.21500
5900,0.21295
5910,0.21090
5920,0.20884
5930,0.20679
5940,0.20474
5950,0.20269
5960,0.20064
5970,0.19859
5980,0.19654
5990,0.19449
6000,0.19244
6010,0.19041
6020,0.18889
6030,0.18736
6040,0.18584
6050,0.18432
6060,0.18279
6070,0.18127
6080,0.17975
6090,0.17822
6100,0.17670
6110,0.17518
6120,0.17365
6130,0.17213
6140,0.17061
6150,0.16908
6160,0.16756
6170,0.16604
6180,0.16451
6190,0.16299
6200,0.16147
6210,0.15994
6220,0.15842
6230,0.15689
6240,0.15537
6250,0.15385
6260,0.15232
6270,0.15080
6280,0.14928
