,wavelength,transmission
0,330.1,1.601417595516238e-11
1,330.3,5.4859676271744624e-11
2,330.5,8.712294219105891e-10
3,330.7,6.077985241561749e-10
4,330.9,1.6046478276127067e-10
5,331.1,1.3045809143812717e-10
6,331.3,1.8264829533628642e-10
7,331.5,4.3123599386562524e-10
8,331.7,1.8169954171498755e-09
9,331.9,5.7463197970226805e-08
10,332.1,1.128810976818596e-08
11,332.3,5.063758315544973e-09
12,332.5,5.662638503869547e-09
13,332.7,1.0227015164678987e-08
14,332.9,2.554527702776087e-08
15,333.1,8.829262135123159e-08
16,333.3,1.3320132141629774e-06
17,333.5,4.5364945328758173e-07
18,333.7,1.0167225800185952e-07
19,333.9,7.196446186731954e-08
20,334.1,8.445160781135822e-08
21,334.3,9.022557119892975e-08
22,334.5,6.28912244120144e-08
23,334.7,5.27215946677183e-08
24,334.9,7.711535110471736e-08
25,335.1,2.9864634724141553e-07
26,335.3,7.911137798625539e-07
27,335.5,2.709899286566577e-07
28,335.7,1.921173266957316e-06
29,335.9,4.952357107678498e-08
30,336.1,6.0432552527075344e-09
31,336.3,1.7506362228783457e-09
32,336.5,7.877526818115991e-10
33,336.7,5.167405968869126e-10
34,336.9,1.3652740990648006e-09
35,337.1,3.6109279548290873e-09
36,337.3,5.104961253355377e-09
37,337.5,7.087556303220189e-10
38,337.7,1.1079596899756714e-09
39,337.9,3.0847692883856737e-09
40,338.1,1.774139713620086e-08
41,338.3,1.9865567655261043e-07
42,338.5,5.859813541751581e-08
43,338.7,6.30746441058018e-08
44,338.9,2.254958514004255e-07
45,339.1,1.1081474285756917e-05
46,339.3,5.13571203370864e-07
47,339.5,3.9882877130836234e-08
48,339.7,1.3450137366423833e-08
49,339.9,3.798573765673946e-09
50,340.1,1.9378694723656646e-09
51,340.3,1.7168559390784076e-09
52,340.5,2.6822821637508733e-09
53,340.7,9.302208053335924e-09
54,340.9,8.01495326492815e-08
55,341.1,2.622060639122657e-07
56,341.3,5.119421602701957e-07
57,341.5,6.404740956874839e-08
58,341.7,1.7595358198153334e-08
59,341.9,1.2115513726590534e-08
60,342.1,1.0312003383182276e-08
61,342.3,7.742931537760096e-08
62,342.5,5.849391223162608e-09
63,342.7,1.7918800335906229e-09
64,342.9,1.1566055815765684e-09
65,343.1,1.1799037855931965e-09
66,343.3,2.099800281888691e-09
67,343.5,2.6064196686780677e-08
68,343.7,9.955839211895959e-09
69,343.9,2.6878723713319783e-07
70,344.1,6.36070041012809e-08
71,344.3,3.852005214965399e-09
72,344.5,7.049860915869235e-10
73,344.7,2.751477282630439e-10
74,344.9,2.1821470430188573e-10
75,345.1,3.5094990104543194e-10
76,345.3,1.0169622379536615e-09
77,345.5,3.3411280942842236e-09
78,345.7,1.2887062893725916e-08
79,345.9,8.840881053899333e-09
80,346.1,6.357150007362898e-10
81,346.3,3.325594769117388e-10
82,346.5,1.1674169175038223e-09
83,346.7,8.605790340345616e-08
84,346.9,2.1342214069679475e-09
85,347.1,1.667576703191452e-09
86,347.3,5.62461234404102e-09
87,347.5,1.5205197995368073e-08
88,347.7,1.1234878860137438e-09
89,347.9,4.78292010478346e-10
90,348.1,4.018437765341365e-10
91,348.3,5.997801344644915e-10
92,348.5,1.3935006083964645e-09
93,348.7,6.828996307402574e-10
94,348.9,3.0609846017221163e-10
95,349.1,4.160023881066402e-09
96,349.3,2.0313989069787642e-10
97,349.5,2.6330576025281413e-10
98,349.7,1.330002781311614e-08
99,349.9,1.8485842499343354e-10
100,350.1,6.38497530923651e-11
101,350.3,1.9430739546863778e-10
102,350.5,1.199122165840488e-11
103,350.7,6.223038660834544e-12
104,350.9,4.950978158038182e-12
105,351.1,5.000223064707999e-12
106,351.3,6.185788861002828e-12
107,351.5,9.456963302875668e-12
108,351.7,1.870595368666209e-11
109,351.9,5.3869379595745204e-11
110,352.1,3.318081879083984e-10
111,352.3,6.845287426379428e-08
112,352.5,9.700345530533245e-10
113,352.7,7.858118813058567e-10
114,352.9,1.887813438051909e-09
115,353.1,2.7018896275516453e-09
116,353.3,8.24605619003852e-10
117,353.5,5.223431607587837e-10
118,353.7,7.618805195082965e-10
119,353.9,2.1048459914572916e-09
120,354.1,3.56695839225387e-07
121,354.3,2.986313287583405e-09
122,354.5,1.9540930606353804e-09
123,354.7,7.8075605642315e-09
124,354.9,1.9069629945366478e-09
125,355.1,3.8376968944275305e-10
126,355.3,2.8582834669435133e-10
127,355.5,2.5051332387869764e-09
128,355.7,1.1336375091083069e-10
129,355.9,1.1320434903605163e-11
130,356.1,2.9099135976121753e-12
131,356.3,1.2017495908159122e-12
132,356.5,7.821144834721736e-13
133,356.7,1.0414499408711097e-12
134,356.9,5.648655436402262e-12
135,357.1,3.6428634292504426e-11
136,357.3,4.495792438963415e-12
137,357.5,4.207156492121749e-12
138,357.7,1.3355701665469752e-10
139,357.9,3.387884235769572e-12
140,358.1,1.0818155688725827e-12
141,358.3,4.757668933607061e-13
142,358.5,2.923518500668513e-13
143,358.7,2.42288552609425e-13
144,358.9,2.827039273973513e-13
145,359.1,5.986643560847886e-13
146,359.3,2.29790537182269e-11
147,359.5,4.874536452315878e-13
148,359.7,4.422463003875205e-13
