,wavelength,transmission
0,330.1,2.488799290860862e-08
1,330.3,2.016237860760167e-09
2,330.5,4.322098605552298e-10
3,330.7,2.0365911485775596e-10
4,330.9,1.5602001461083705e-10
5,331.1,1.7792915143106326e-10
6,331.3,3.0830107622408606e-10
7,331.5,9.300316682702186e-10
8,331.7,8.185759476621412e-09
9,331.9,2.7395992344201672e-08
10,332.1,8.36672155462192e-09
11,332.3,4.403184328126106e-09
12,332.5,3.1551786150569464e-09
13,332.7,3.761643834364251e-09
14,332.9,1.0022413587419941e-08
15,333.1,1.039582479767053e-08
16,333.3,8.021513527923782e-09
17,333.5,1.1298150942738609e-08
18,333.7,1.2890195706463514e-08
19,333.9,2.385748979640893e-08
20,334.1,9.892018919883177e-08
21,334.3,3.195725619546753e-07
22,334.5,2.1397880914454658e-07
23,334.7,2.4157405725939174e-08
24,334.9,6.850709172915004e-09
25,335.1,3.0052843068647557e-09
26,335.3,2.0806058425915147e-09
27,335.5,2.6468761585003035e-09
28,335.7,7.832754868063797e-09
29,335.9,7.536333285955438e-08
30,336.1,5.640729620687507e-07
31,336.3,2.8383448911930713e-08
32,336.5,6.882258740191429e-09
33,336.7,4.596674352985165e-09
34,336.9,6.729903321754816e-09
35,337.1,1.896417499494247e-08
36,337.3,6.309223009917205e-08
37,337.5,1.8760459970682453e-07
38,337.7,1.7798074660629908e-07
39,337.9,2.6641814024886564e-07
40,338.1,2.758038099932329e-06
41,338.3,3.054036679367121e-07
42,338.5,6.01950106857456e-08
43,338.7,2.1611554622245602e-08
44,338.9,1.5799290510733317e-08
45,339.1,3.7652909579153544e-08
46,339.3,1.9632854959577074e-08
47,339.5,5.856097179315243e-09
48,339.7,6.34390917364925e-09
49,339.9,1.0731037685833873e-08
50,340.1,3.305827342673149e-08
51,340.3,1.1691914099779647e-07
52,340.5,2.3800676408113922e-08
53,340.7,9.918680561496379e-09
54,340.9,8.471476094529026e-09
55,341.1,1.2358908557306878e-08
56,341.3,1.851995875408244e-08
57,341.5,3.259328717686714e-08
58,341.7,9.256372385740914e-08
59,341.9,1.929355983986528e-06
60,342.1,5.9400233298591906e-08
61,342.3,1.2429575784316368e-08
62,342.5,6.4187719057782225e-09
63,342.7,5.715400414123269e-09
64,342.9,7.71981776798033e-09
65,343.1,1.517833394114144e-08
66,343.3,4.3147659580630204e-08
67,343.5,1.4594195221926582e-07
68,343.7,3.501321299925538e-08
69,343.9,3.4970542111464496e-08
70,344.1,5.8322279209700765e-08
71,344.3,5.029458344107715e-08
72,344.5,3.9056453869858895e-08
73,344.7,1.4848462091221923e-08
74,344.9,7.443602363672868e-09
75,345.1,6.634156636004976e-09
76,345.3,8.702059671729089e-09
77,345.5,1.4318999379157903e-08
78,345.7,2.7239910125405424e-08
79,345.9,1.1530716801751704e-07
80,346.1,7.60895934900874e-07
81,346.3,3.1181108166115473e-07
82,346.5,2.3144716110398285e-07
83,346.7,3.6977700196130986e-07
84,346.9,9.903310619835325e-07
85,347.1,2.1617525271305325e-06
86,347.3,5.343404661865578e-06
87,347.5,7.660096266195698e-07
88,347.7,1.2084842715299878e-07
89,347.9,4.415449154933307e-08
90,348.1,2.5101169777450218e-08
91,348.3,1.8884117541710147e-08
92,348.5,1.7264951610677886e-08
93,348.7,1.4540739447643127e-08
94,348.9,1.0530870454322842e-08
95,349.1,8.2648949986296e-09
96,349.3,8.842999110210568e-09
97,349.5,2.1747018793228126e-08
98,349.7,9.440218315698389e-08
99,349.9,8.310841882980871e-09
100,350.1,1.963171913357429e-09
101,350.3,1.206601717234838e-09
102,350.5,7.406861976225355e-10
103,350.7,3.310293826502579e-10
104,350.9,2.128398961200381e-10
105,351.1,2.0470184923062703e-10
106,351.3,2.847097897390532e-10
107,351.5,6.056944245663102e-10
108,351.7,1.5459930737899914e-09
109,351.9,2.8709454579708246e-09
110,352.1,1.2703563195891641e-08
