,wavelength,transmission
0,330.0,4.5628988319476714e-08
1,330.2,1.8781626329919043e-07
2,330.4,1.197485728619534e-06
3,330.6,1.175456411534016e-07
4,330.8,6.131152592214669e-08
5,331.0,5.6830928592802326e-08
6,331.2,4.762264437692068e-08
7,331.4,2.8490493520091902e-08
8,331.6,1.9173130378244353e-08
9,331.8,1.753484688339341e-08
10,332.0,2.173573367321242e-08
11,332.2,3.484776466238187e-08
12,332.4,6.862946705739283e-08
13,332.6,1.83982810182841e-07
14,332.8,1.820742031563239e-06
15,333.0,6.376894858511015e-07
16,333.2,1.1026992246658698e-07
17,333.4,5.3383546895832015e-08
18,333.6,4.0393981484653904e-08
19,333.8,4.0411769458693554e-08
20,334.0,5.0480809703744674e-08
21,334.2,8.324862281327907e-08
22,334.4,2.4663146823127267e-07
23,334.6,8.851331094967846e-06
24,334.8,3.6589845836787396e-07
25,335.0,1.1178138466846841e-07
26,335.2,7.796269412872702e-08
27,335.4,7.984109400307078e-08
28,335.6,9.677450745390525e-08
29,335.8,1.1841193313069289e-07
30,336.0,1.6601084945813084e-07
31,336.2,4.314567012651169e-07
32,336.4,4.1570771912495456e-06
33,336.6,3.0667442594601493e-07
34,336.8,1.1073371715560588e-07
35,337.0,9.601768947010624e-08
36,337.2,2.0479342699286016e-07
37,337.4,5.7744702578405366e-06
38,337.6,1.3131063136663283e-07
39,337.8,3.1630438641029293e-08
40,338.0,1.397417142142336e-08
41,338.2,7.520122679035695e-09
42,338.4,4.385296729039984e-09
43,338.6,2.803118750493557e-09
44,338.8,2.0434791669863336e-09
45,339.0,1.7336742365359295e-09
46,339.2,1.702669637425012e-09
47,339.4,1.8811200177376737e-09
48,339.6,2.2249763133172588e-09
49,339.8,2.694560191726216e-09
50,340.0,3.3702133293372363e-09
51,340.2,4.698988753318233e-09
52,340.4,8.157224416780527e-09
53,340.6,2.0976711105315322e-08
54,340.8,1.4381638748611083e-07
55,341.0,4.241861780162187e-07
56,341.2,3.4517790066736625e-08
57,341.4,1.1300328477933201e-08
58,341.6,5.5260539123802046e-09
59,341.8,3.523187800721065e-09
60,342.0,2.8322551476783025e-09
