,wavelength,transmission
0,330.1,1.537630885662817e-09
1,330.3,2.5884453387600513e-09
2,330.5,4.8881309689261315e-09
3,330.7,1.1108556728318417e-08
4,330.9,4.26018097926587e-08
5,331.1,2.2641015496654287e-06
6,331.3,8.051323961950068e-08
7,331.5,3.191918723682993e-08
8,331.7,3.347029104009509e-08
9,331.9,9.547761362548146e-08
10,332.1,3.4466438673141607e-07
11,332.3,3.50535970141405e-08
12,332.5,1.4150770866139648e-08
13,332.7,1.129933376642404e-08
14,332.9,1.574749175859753e-08
15,333.1,3.590335890047871e-08
16,333.3,3.1947875166038064e-08
17,333.5,1.0587876963446234e-08
18,333.7,5.4631365405885495e-09
19,333.9,4.356588268384944e-09
20,334.1,4.9052533728143754e-09
21,334.3,7.3171373280710195e-09
22,334.5,1.619537807601642e-08
23,334.7,5.6803673450051834e-08
24,334.9,3.6179917208100206e-07
25,335.1,1.6038057159589376e-05
26,335.3,5.163526799453047e-07
27,335.5,8.69765769981941e-08
28,335.7,3.868965411715861e-08
29,335.9,3.1232615724781276e-08
30,336.1,3.749882603587228e-08
31,336.3,3.0044737016791225e-08
32,336.5,1.244541535567083e-08
33,336.7,5.424192967459599e-09
34,336.9,3.4824631961758454e-09
35,337.1,3.1216896564962825e-09
36,337.3,3.8925731506188114e-09
37,337.5,7.167945327031154e-09
38,337.7,2.2345162720924093e-08
39,337.9,1.0792272400905074e-07
40,338.1,1.3568076609450705e-07
41,338.3,4.812776174002367e-07
42,338.5,1.0784356763988715e-07
43,338.7,1.035956882674217e-08
44,338.9,3.321989210631472e-09
45,339.1,2.026005711774847e-09
46,339.3,3.411907110700332e-09
47,339.5,1.4946392382754315e-09
48,339.7,1.7816826295130952e-09
49,339.9,2.5225803036582136e-09
50,340.1,2.6185075586085256e-09
51,340.3,1.833595702983392e-09
52,340.5,1.429884708450219e-09
53,340.7,3.2675598887456157e-09
54,340.9,1.5652796356434387e-09
55,341.1,2.411784866404359e-09
56,341.3,6.341640797114197e-09
57,341.5,4.265882920342677e-08
58,341.7,1.1434588897219772e-06
59,341.9,9.198189744850382e-08
60,342.1,9.233656636653462e-08
61,342.3,2.850624078911597e-08
62,342.5,7.087127202145793e-09
63,342.7,3.0936854538319366e-09
64,342.9,2.1507068083024e-09
65,343.1,6.676596707947948e-09
66,343.3,2.2602776303445492e-09
67,343.5,3.165251445667625e-09
68,343.7,6.7251919634701216e-09
69,343.9,2.208977977676295e-08
70,344.1,1.1459400235206038e-07
71,344.3,8.68581710052363e-07
72,344.5,2.9353688905746797e-07
73,344.7,2.7366463213634643e-08
74,344.9,7.707530422351301e-09
75,345.1,3.655207369902795e-09
76,345.3,2.4440799769749228e-09
77,345.5,2.143435220018434e-09
78,345.7,2.3995266781044345e-09
79,345.9,3.431189959682819e-09
80,346.1,6.454663377861353e-09
81,346.3,1.719160659598357e-08
82,346.5,7.753104768987863e-08
83,346.7,1.048563406783634e-06
84,346.9,6.834019849685952e-06
85,347.1,2.3789253341183305e-06
86,347.3,3.641966100221662e-07
87,347.5,1.2653245205003163e-07
88,347.7,8.386052850914662e-08
89,347.9,7.6540359863735e-08
90,348.1,6.385919503063756e-08
91,348.3,5.2456627169657524e-08
92,348.5,5.580786638482407e-08
93,348.7,8.059555984936518e-08
94,348.9,1.580229095985625e-07
95,349.1,2.2462413671969407e-07
