,wavelength,transmission
0,330.0,8.942127126374279e-10
1,330.2,4.89703486214992e-10
2,330.4,3.815665947879489e-10
3,330.6,4.515507096877407e-10
4,330.8,1.0469890147601306e-09
5,331.0,2.1324789470929808e-08
6,331.2,8.443325013359412e-10
7,331.4,1.9408857536749614e-10
8,331.6,9.325948771643182e-11
9,331.8,6.582668395936048e-11
10,332.0,6.194044256296938e-11
11,332.2,7.599323369205351e-11
12,332.4,1.237116577085593e-10
13,332.6,2.8052866699375644e-10
14,332.8,9.114826744333232e-10
15,333.0,3.068380799362996e-09
16,333.2,1.1897537140586366e-08
17,333.4,8.11161679395105e-09
18,333.6,5.106421524699474e-10
19,333.8,1.233695176571597e-10
20,334.0,4.947961506496812e-11
21,334.2,2.6471408967502816e-11
22,334.4,1.7137540271518456e-11
23,334.6,1.2755825996990808e-11
24,334.8,1.0606218740763652e-11
25,335.0,9.662054548867925e-12
26,335.2,9.442496629166865e-12
27,335.4,9.79549707183687e-12
28,335.6,1.0736456518607361e-11
29,335.8,1.2626863081031506e-11
30,336.0,1.677785635429182e-11
31,336.2,2.842740512151968e-11
32,336.4,8.651433797794048e-11
33,336.6,3.7790058220524495e-09
34,336.8,7.715780757314232e-11
35,337.0,2.037282483154308e-11
36,337.2,1.16256170603816e-11
37,337.4,1.16791745393667e-11
38,337.6,2.956649812865527e-11
39,337.8,1.6982640435670927e-10
40,338.0,4.502213298539623e-12
41,338.2,9.521928707051345e-13
42,338.4,3.4324086283697886e-13
43,338.6,1.6384813276641534e-13
44,338.8,9.470441254850915e-14
45,339.0,6.357223722838039e-14
46,339.2,4.8509901369082735e-14
47,339.4,4.1630967593885026e-14
48,339.6,4.000602407102932e-14
49,339.8,4.309113064069442e-14
50,340.0,5.2415217457731613e-14
51,340.2,7.335072412120445e-14
52,340.4,1.2101589317622532e-13
53,340.6,2.466251696872395e-13
54,340.8,6.80469047983453e-13
55,341.0,3.23188957033365e-12
56,341.2,9.822973741124019e-11
57,341.4,2.5555893389699635e-11
58,341.6,4.751329152507308e-12
59,341.8,1.292218021577985e-12
60,342.0,4.465112183859366e-13
61,342.2,1.9873547055777044e-13
62,342.4,1.0943316458920341e-13
63,342.6,7.17102224047907e-14
64,342.8,5.4529580092388715e-14
65,343.0,4.7439880979765024e-14
66,343.2,4.702368826961373e-14
67,343.4,5.332474639837999e-14
68,343.6,7.012240343629814e-14
69,343.8,1.1013794899837162e-13
70,344.0,2.203497727598121e-13
71,344.2,6.550710197224841e-13
72,344.4,5.095517913078855e-12
73,344.6,3.43990087780341e-11
74,344.8,3.913203836442119e-12
75,345.0,2.9348474434487125e-12
76,345.2,3.982440859587457e-12
