,wavelength,transmission
0,330.0,1.9321500020796045e-11
1,330.2,4.2927262665107506e-11
2,330.4,1.7028262885969806e-10
3,330.6,4.409674459030122e-09
4,330.8,2.3514845248243207e-10
5,331.0,6.513055099934981e-11
6,331.2,3.167477270561599e-11
7,331.4,1.971514485123248e-11
8,331.6,1.4259129902230028e-11
9,331.8,1.158249117345474e-11
10,332.0,1.045861808023505e-11
11,332.2,1.047791630676199e-11
12,332.4,1.1663009419711805e-11
13,332.6,1.4470290437356707e-11
14,332.8,2.011631455351118e-11
15,333.0,3.168905267761411e-11
16,333.2,5.7538305687880677e-11
17,333.4,1.231423467258903e-10
18,333.6,3.2211923726682594e-10
19,333.8,1.1091949069050245e-09
20,334.0,5.6993629167419835e-09
21,334.2,5.226092083162439e-08
22,334.4,2.6239073033792396e-07
23,334.6,1.2694294994210022e-07
24,334.8,5.934178143889559e-08
25,335.0,4.0250333677570384e-08
26,335.2,3.9681386510249643e-08
27,335.4,4.392648770552245e-08
28,335.6,3.41791272976177e-08
29,335.8,2.0379591346110136e-08
30,336.0,1.3808181018926566e-08
31,336.2,1.1704078304629504e-08
32,336.4,1.1592793203699738e-08
33,336.6,1.1162913539674402e-08
34,336.8,8.838526710859866e-09
35,337.0,6.349671403663286e-09
36,337.2,5.035191744321018e-09
37,337.4,4.934147736028201e-09
38,337.6,6.381163751637511e-09
39,337.8,1.155593830650583e-08
40,338.0,2.3524806855540425e-08
41,338.2,1.5014985788625325e-08
42,338.4,6.133367463866855e-09
43,338.6,3.4083288954089483e-09
44,338.8,2.4972971094906104e-09
45,339.0,2.260827854990926e-09
46,339.2,2.4111842137564558e-09
47,339.4,2.8967866140157504e-09
48,339.6,3.723277380401095e-09
49,339.8,4.892016232363929e-09
50,340.0,6.616942975284087e-09
51,340.2,9.981697530795288e-09
52,340.4,1.8460455404983814e-08
53,340.6,3.4724611622642756e-08
54,340.8,2.5521628081267477e-08
55,341.0,1.2180258715469474e-08
56,341.2,7.565593154808407e-09
57,341.4,6.329815736867859e-09
58,341.6,6.812634940260448e-09
59,341.8,8.531704274006385e-09
60,342.0,9.467435931151936e-09
61,342.2,7.495064721993685e-09
62,342.4,5.531576950980567e-09
63,342.6,5.157996812751027e-09
64,342.8,7.57063230103089e-09
65,343.0,3.2526968625028544e-08
66,343.2,2.8184912422906586e-08
67,343.4,2.6861409563400485e-09
68,343.6,7.988344635529951e-10
69,343.8,3.630253766916881e-10
70,344.0,2.1062630400212897e-10
71,344.2,1.451738474168822e-10
72,344.4,1.143374053746891e-10
73,344.6,1.0026420817514959e-10
74,344.8,9.605776346207312e-11
75,345.0,9.887478020187898e-11
76,345.2,1.079317789215409e-10
77,345.4,1.239597111931522e-10
78,345.6,1.4825682556391574e-10
79,345.8,1.9032401481357463e-10
80,346.0,2.745243552499707e-10
81,346.2,4.879215652463608e-10
82,346.4,1.3496528177706626e-09
83,346.6,1.7525933499644194e-08
84,346.8,3.5739111249774933e-09
85,347.0,6.74955479767889e-10
86,347.2,2.910992743532372e-10
87,347.4,1.772414219890125e-10
88,347.6,1.3373343015848198e-10
89,347.8,1.1889968699779335e-10
90,348.0,1.220511804550908e-10
91,348.2,1.4411563455280528e-10
92,348.4,1.981480585241339e-10
93,348.6,3.276419111504246e-10
94,348.8,7.044690283701084e-10
95,349.0,2.462062201248986e-09
96,349.2,5.1544801382429594e-08
97,349.4,1.2237574060541936e-08
98,349.6,2.8382498792974297e-09
99,349.8,1.5573956041953315e-09
100,350.0,1.1485309506391828e-09
101,350.2,9.507364753100088e-10
102,350.4,8.129428010140994e-10
103,350.6,7.081181973303405e-10
104,350.8,6.472578622667219e-10
105,351.0,6.486990091693136e-10
106,351.2,7.484279399871277e-10
107,351.4,1.0594639526758846e-09
108,351.6,2.079661641935709e-09
109,351.8,7.820509620890857e-09
110,352.0,1.76559121077392e-08
111,352.2,2.8668485043610453e-09
112,352.4,1.0500614406768556e-09
113,352.6,5.901394454664527e-10
114,352.8,4.2632268378060415e-10
115,353.0,3.694572395612895e-10
116,353.2,3.732739163508274e-10
117,353.4,4.361435101322988e-10
118,353.6,5.943917779038746e-10
119,353.8,9.730938026384135e-10
120,354.0,2.0543798627999413e-09
121,354.2,6.548600382065867e-09
122,354.4,2.3865479374741652e-08
123,354.6,8.854369461073785e-09
124,354.8,3.352708140162988e-09
125,355.0,1.8796843800158996e-09
126,355.2,1.31109562666895e-09
127,355.4,1.0484640912381648e-09
128,355.6,9.286230170675203e-10
129,355.8,9.015140128969306e-10
130,356.0,9.626268909240664e-10
131,356.2,1.1455397538749955e-09
132,356.4,1.558531011433617e-09
133,356.6,2.5360185340584483e-09
134,356.8,5.409253636165753e-09
135,357.0,1.8711562848349106e-08
136,357.2,7.830239941214009e-08
137,357.4,2.2080227352292354e-08
138,357.6,8.861269599132263e-09
139,357.8,5.755166206883536e-09
140,358.0,5.023216407197184e-09
141,358.2,5.515339127944477e-09
142,358.4,7.532355144182985e-09
143,358.6,1.3202480047270593e-08
144,358.8,3.2654023056421685e-08
145,359.0,1.3033987837056997e-07
146,359.2,1.804208725561957e-07
147,359.4,6.294633706217232e-08
148,359.6,3.3017131088447176e-08
149,359.8,2.2059865468564942e-08
150,360.0,1.5778251306048057e-08
151,360.2,1.122845979898677e-08
152,360.4,8.061052475078589e-09
153,360.6,6.084606895046015e-09
154,360.8,5.0009726665283375e-09
155,361.0,4.564097289763379e-09
156,361.2,4.68202371756535e-09
157,361.4,5.467547118112082e-09
158,361.6,7.4341091389151336e-09
159,361.8,1.227825617526485e-08
160,362.0,2.714606994056487e-08
161,362.2,1.0780409080992284e-07
162,362.4,6.3185479248185815e-06
163,362.6,2.29060732668472e-07
164,362.8,7.403539402668468e-08
165,363.0,5.004663168214426e-08
166,363.2,5.004412726061731e-08
167,363.4,7.023944973546507e-08
168,363.6,1.5288527392885206e-07
169,363.8,8.904420970492662e-07
170,364.0,3.0562867603358283e-06
171,364.2,2.711628892479728e-07
172,364.4,1.1569873854386793e-07
173,364.6,8.165725922648621e-08
174,364.8,7.813200766624941e-08
175,365.0,9.502419833734807e-08
176,365.2,1.4167944582784776e-07
177,365.4,2.3842784563240297e-07
178,365.6,3.645658904970437e-07
179,365.8,4.451925943519502e-07
180,366.0,6.003166211876591e-07
181,366.2,1.690354027742804e-06
182,366.4,8.764815203708668e-06
183,366.6,3.735781561131785e-07
184,366.8,9.268279414520932e-08
185,367.0,3.96724962684963e-08
186,367.2,2.2937446004300944e-08
187,367.4,1.6495658320743304e-08
188,367.6,1.4340587941301851e-08
189,367.8,1.5105595597774126e-08
190,368.0,2.007163413942117e-08
191,368.2,3.804538244132797e-08
192,368.4,1.6607179330431506e-07
193,368.6,1.3102822068525135e-06
194,368.8,5.242147039722003e-08
195,369.0,1.5985612207083714e-08
196,369.2,8.041283866923809e-09
197,369.4,5.242010395691194e-09
198,369.6,4.073306012146631e-09
199,369.8,3.6389256421595762e-09
200,370.0,3.6760093452501505e-09
201,370.2,4.1769339545537744e-09
202,370.4,5.357859558701176e-09
203,370.6,7.864847606380874e-09
204,370.8,1.3538251088962149e-08
205,371.0,2.8728203197393567e-08
206,371.2,8.354652332356274e-08
207,371.4,4.4969978731029065e-07
208,371.6,3.55870279464846e-05
209,371.8,2.6542134344970624e-06
210,372.0,1.5228439207206176e-06
211,372.2,1.3491203875786007e-06
212,372.4,6.216158822607794e-07
213,372.6,2.814296857087614e-07
214,372.8,1.8923193448297642e-07
215,373.0,2.1032745819920362e-07
216,373.2,6.121735951559733e-07
217,373.4,2.8709677612230216e-06
218,373.6,8.320567148282141e-08
219,373.8,1.8597447355335977e-08
220,374.0,6.909377795023927e-09
221,374.2,3.338165454500412e-09
222,374.4,1.9193607133007355e-09
223,374.6,1.2583006570378231e-09
224,374.8,9.187342758931077e-10
225,375.0,7.37174442271083e-10
226,375.2,6.456919712514308e-10
227,375.4,6.156815695806614e-10
228,375.6,6.383635985303601e-10
229,375.8,7.210450824559763e-10
230,376.0,9.003932364066622e-10
231,376.2,1.2755046190275856e-09
232,376.4,2.1563156011652126e-09
233,376.6,4.909273292527759e-09
234,376.8,2.2866539309048505e-08
235,377.0,8.581451124886939e-07
236,377.2,1.46688137838472e-08
237,377.4,4.6548340623805746e-09
238,377.6,2.5170637014249066e-09
239,377.8,1.7590074361006308e-09
240,378.0,1.4518389464425095e-09
241,378.2,1.3622180849411752e-09
242,378.4,1.4297511069451402e-09
243,378.6,1.6720984569294276e-09
244,378.8,2.1960810790661002e-09
245,379.0,3.310701073485916e-09
246,379.2,6.014263672995979e-09
247,379.4,1.484707989898273e-08
248,379.6,7.58039076497975e-08
249,379.8,2.600353108508818e-06
250,380.0,5.799248769933547e-08
251,380.2,2.0725870844825187e-08
252,380.4,1.272486859901684e-08
253,380.6,1.0237600183945397e-08
254,380.8,9.918846776508622e-09
255,381.0,1.1246581984595181e-08
256,381.2,1.4909932092697248e-08
257,381.4,2.3731837241134204e-08
258,381.6,4.8964456168849944e-08
259,381.8,1.6497527981340517e-07
260,382.0,3.2957100480618432e-06
261,382.2,5.591962017747169e-07
262,382.4,1.3318777339941752e-07
263,382.6,7.129355964993787e-08
264,382.8,5.385423909335903e-08
265,383.0,5.082469788689566e-08
266,383.2,5.761227572530406e-08
267,383.4,7.851285554945356e-08
268,383.6,1.3395345729712452e-07
269,383.8,3.2348294047040986e-07
270,384.0,1.7399416829756562e-06
271,384.2,9.373672681018572e-06
272,384.4,8.340085509637181e-07
273,384.6,3.357523039495182e-07
274,384.8,2.1991794225720404e-07
275,385.0,1.893167557637493e-07
276,385.2,2.005416285178308e-07
277,385.4,2.5841009376520556e-07
278,385.6,4.1725545738669606e-07
279,385.8,9.293656299732683e-07
280,386.0,3.612173625783097e-06
281,386.2,8.034189650984134e-06
282,386.4,2.009555478849521e-06
283,386.6,8.99799075736351e-07
284,386.8,6.090906151626668e-07
285,387.0,5.421378163196166e-07
286,387.2,6.126733779225112e-07
287,387.4,9.137763026400309e-07
288,387.6,2.153983678305199e-06
289,387.8,2.1332247786199448e-05
290,388.0,7.44427802605179e-06
291,388.2,1.0839278194364436e-06
292,388.4,4.086674157166639e-07
293,388.6,2.200045115963999e-07
294,388.8,1.457085871576604e-07
295,389.0,1.1226147602719824e-07
296,389.2,9.855268110281441e-08
297,389.4,9.840072304002703e-08
298,389.6,1.1368949578886975e-07
299,389.8,1.5908698423421345e-07
300,390.0,3.0376747920253054e-07
301,390.2,1.1291210101924932e-06
302,390.4,2.4639593566357492e-05
303,390.6,5.943221077655212e-07
304,390.8,1.5821993537180556e-07
305,391.0,7.23204827845984e-08
306,391.2,4.284076300926708e-08
307,391.4,2.998128262651116e-08
308,391.6,2.380329414859492e-08
309,391.8,2.1067672476437966e-08
310,392.0,2.064383302774521e-08
311,392.2,2.248325610346226e-08
312,392.4,2.7607259049881992e-08
313,392.6,3.948958894858359e-08
314,392.8,7.093118248691692e-08
315,393.0,1.964206184856627e-07
316,393.2,2.2193830186354216e-06
317,393.4,6.818247727764024e-07
318,393.6,1.2111798848461023e-07
319,393.8,5.068038438100316e-08
320,394.0,2.9550616866905804e-08
321,394.2,2.0829969059395792e-08
322,394.4,1.674966568112533e-08
323,394.6,1.493891745470903e-08
324,394.8,1.456557386649694e-08
325,395.0,1.5425227620998195e-08
326,395.2,1.7722749256275647e-08
327,395.4,2.2178192902676266e-08
328,395.6,3.055039235264261e-08
329,395.8,4.723925082056328e-08
330,396.0,8.518921409361631e-08
331,396.2,1.937139508532416e-07
332,396.4,6.577051784161073e-07
333,396.6,2.7643801619182613e-06
