,wavelength,transmission
0,330.0,9.795820980473094e-15
1,330.2,9.389299572944751e-15
2,330.4,1.1919837814690214e-14
3,330.6,2.2100725433181352e-14
4,330.8,8.049003662176857e-14
5,331.0,2.8046892653448654e-12
6,331.2,1.3583556925530408e-13
7,331.4,5.4916136049087036e-14
8,331.6,5.370231720451531e-14
9,331.8,1.1953689697572084e-13
10,332.0,2.5192676160212237e-12
11,332.2,1.191447540687353e-13
12,332.4,2.961492426779112e-14
13,332.6,1.57934586634598e-14
14,332.8,1.2640039116861458e-14
15,333.0,1.3912630673657802e-14
16,333.2,2.123523488914751e-14
17,333.4,5.032773966788066e-14
18,333.6,3.0656082918109475e-13
19,333.8,1.721899764991023e-12
20,334.0,1.676973934344114e-13
21,334.2,9.180726669512333e-14
22,334.4,9.09805354253126e-14
23,334.6,1.3728041594531187e-13
24,334.8,3.221518129133365e-13
25,335.0,1.4705150885607124e-12
26,335.2,3.504990445761496e-11
27,335.4,2.8571068283891492e-11
28,335.6,3.404559821757502e-11
29,335.8,7.556061276928335e-11
30,336.0,4.155626162735093e-12
31,336.2,1.4277008520941565e-12
32,336.4,9.39697537627994e-13
33,336.6,9.648894569029915e-13
34,336.8,1.4899780781371766e-12
35,337.0,3.147395003764048e-12
36,337.2,3.485106174444738e-12
37,337.4,1.686211895736566e-12
38,337.6,1.0282527732776946e-12
39,337.8,8.804510477658e-13
40,338.0,1.0116401713015814e-12
41,338.2,1.5410790817960224e-12
42,338.4,3.2092162679113875e-12
43,338.6,1.0063324949116593e-11
44,338.8,6.137199125600605e-11
45,339.0,1.4173186286574926e-09
46,339.2,2.87693726448576e-08
47,339.4,4.292561291314692e-10
48,339.6,5.49699563269554e-11
49,339.8,1.9906178285306923e-11
50,340.0,1.1988294190679894e-11
51,340.2,1.0181327454731699e-11
52,340.4,1.1309474104906723e-11
53,340.6,1.5679687291731604e-11
54,340.8,2.5562797255050937e-11
55,341.0,4.382849047024949e-11
56,341.2,7.000724434241373e-11
57,341.4,1.097465982962855e-10
58,341.6,2.1528566733832812e-10
59,341.8,8.000843831927404e-10
60,342.0,6.69163701496293e-08
61,342.2,1.5749812483069588e-09
62,342.4,5.968276820022558e-10
63,342.6,4.436914597698659e-10
64,342.8,3.4668268655724537e-10
65,343.0,2.176925621065164e-10
66,343.2,1.3456022037107542e-10
67,343.4,9.957006685058671e-11
68,343.6,9.331614581412036e-11
69,343.8,1.131714772189536e-10
70,344.0,1.8655745433762216e-10
71,344.2,4.853872751215275e-10
72,344.4,3.886765441959807e-09
73,344.6,8.660559073823086e-09
74,344.8,1.0586014161343833e-09
75,345.0,5.047606966452848e-10
76,345.2,3.478959196756624e-10
77,345.4,2.766180756440496e-10
78,345.6,2.387342320623045e-10
79,345.8,2.2490214130968278e-10
80,346.0,2.3877061620825646e-10
81,346.2,2.9440827561887967e-10
82,346.4,4.3323353436419785e-10
83,346.6,7.819539169967211e-10
84,346.8,1.7715105717378412e-09
85,347.0,4.823642662493293e-09
86,347.2,1.1815201233898392e-08
87,347.4,2.1392681517207373e-08
