,wavelength,transmission
0,330.0,1.4178844504642813e-08
1,330.2,1.4185125934577955e-07
2,330.4,5.677672609658226e-07
3,330.6,7.84705197517633e-08
4,330.8,3.485315718989919e-08
5,331.0,2.3077287058660652e-08
6,331.2,1.8832739845395686e-08
7,331.4,1.6191980504945702e-08
8,331.6,1.4391068006755913e-08
9,331.8,1.5307419278269918e-08
10,332.0,2.306079653616943e-08
11,332.2,5.328131381485495e-08
12,332.4,6.842434147385675e-08
13,332.6,3.003151544588945e-08
14,332.8,1.919324548094255e-08
15,333.0,2.0095983082359824e-08
16,333.2,3.407666377420069e-08
17,333.4,1.0218977094399739e-07
18,333.6,6.768877617900473e-07
19,333.8,1.699839303611565e-05
20,334.0,1.0440620552152673e-06
21,334.2,1.1873453552539683e-07
22,334.4,3.9751039343779954e-08
23,334.6,2.4339328169624772e-08
24,334.8,2.421924383849259e-08
25,335.0,4.122583730795253e-08
26,335.2,1.6240030422187543e-07
27,335.4,2.853819355377777e-06
28,335.6,1.3033497398709232e-07
29,335.8,5.842456280692525e-08
30,336.0,5.3301136813030886e-08
31,336.2,7.867508462394541e-08
32,336.4,1.7615220701502301e-07
33,336.6,4.491356837006752e-07
34,336.8,6.731004466442301e-07
35,337.0,1.0210599718493936e-06
36,337.2,2.0198355583517763e-06
37,337.4,9.447396631660048e-07
38,337.6,4.765405804858291e-07
39,337.8,5.254183238230437e-07
40,338.0,1.687042666917637e-06
41,338.2,1.7307124805574677e-06
42,338.4,3.045081950429143e-07
43,338.6,1.513705874851568e-07
44,338.8,1.4278093266116158e-07
45,339.0,2.5613415540231004e-07
46,339.2,1.454220932145053e-06
47,339.4,1.378848353793581e-06
48,339.6,2.955462082789768e-07
49,339.8,1.9832976140431268e-07
50,340.0,2.623356977427008e-07
51,340.2,5.058297932184851e-07
52,340.4,3.1992075093585916e-07
53,340.6,1.3290379955790436e-07
54,340.8,8.614069581868005e-08
55,341.0,8.399559542469195e-08
56,341.2,1.1793507378342034e-07
57,341.4,2.399888517092994e-07
58,341.6,7.600026692483822e-07
59,341.8,5.691618646651403e-06
60,342.0,4.124130268141541e-06
61,342.2,5.901676329619679e-07
62,342.4,2.2158938815747742e-07
63,342.6,1.4564013386418868e-07
64,342.8,1.6346777576002307e-07
65,343.0,4.223218882436295e-07
66,343.2,3.6933178899808776e-06
67,343.4,1.7677823713089288e-07
68,343.6,5.150587779244322e-08
69,343.8,2.846669083833498e-08
70,344.0,2.2967440871040658e-08
71,344.2,2.50085427858097e-08
72,344.4,3.596568470296867e-08
73,344.6,6.909488977866936e-08
74,344.8,1.9205803034248294e-07
75,345.0,1.2737539126882599e-06
76,345.2,3.5632749530816615e-06
77,345.4,2.6870797478564173e-07
78,345.6,9.473592433858085e-08
79,345.8,5.71338631758641e-08
80,346.0,5.257519355725619e-08
81,346.2,7.800995251835152e-08
82,346.4,2.005035496997196e-07
83,346.6,1.283161024069106e-07
84,346.8,3.402857387771788e-08
85,347.0,1.5767946132310654e-08
