,wavelength,transmission
0,330.0,1.5443326017668415e-10
1,330.2,7.577626510902603e-11
2,330.4,4.6587600891936836e-11
3,330.6,3.3628425134440185e-11
4,330.8,2.6973799498758096e-11
5,331.0,2.3323018259398622e-11
6,331.2,2.197422196722566e-11
7,331.4,2.306215954454362e-11
8,331.6,2.7308196895145603e-11
9,331.8,3.691492393862993e-11
10,332.0,5.7500855217629285e-11
11,332.2,1.0258288885875192e-10
12,332.4,1.9980696652565014e-10
13,332.6,3.81572658657176e-10
14,332.8,6.708855192755194e-10
15,333.0,1.2633080293698773e-09
16,333.2,3.643821291815594e-09
17,333.4,5.280893701244354e-08
18,333.6,1.4299362041342288e-08
19,333.8,3.368277519632027e-09
20,334.0,2.062178773766425e-09
21,334.2,1.9814223511443038e-09
22,334.4,2.6702288776606883e-09
23,334.6,5.1145636342627884e-09
24,334.8,1.6510513463868824e-08
25,335.0,2.2928174852872555e-07
26,335.2,1.9961208843509168e-07
27,335.4,4.8075795498375847e-08
28,335.6,4.041671106186128e-08
29,335.8,7.181174354121927e-08
30,336.0,4.421162439940278e-07
31,336.2,3.390292888918606e-07
32,336.4,6.004655400334324e-08
33,336.6,2.959222095206165e-08
34,336.8,2.1841370137216157e-08
35,337.0,1.8925669472258277e-08
36,337.2,1.654687604314626e-08
37,337.4,1.4207319553504868e-08
38,337.6,1.2915162934891407e-08
39,337.8,1.3384594385709929e-08
40,338.0,1.6425782446207296e-08
41,338.2,2.397314021349173e-08
42,338.4,4.0022018191034754e-08
43,338.6,6.93172774062163e-08
44,338.8,1.154968698979305e-07
45,339.0,2.0486487136805438e-07
46,339.2,4.389655029487541e-07
47,339.4,6.070388758378718e-07
48,339.6,3.477165739908864e-07
49,339.8,2.4388657199618655e-07
50,340.0,2.7400430856729714e-07
51,340.2,4.89107593707382e-07
52,340.4,7.898459771322054e-07
53,340.6,4.90498176394329e-07
54,340.8,3.553925958070739e-07
55,341.0,5.156517702680664e-07
56,341.2,3.4052028098752814e-06
57,341.4,1.4226270682491379e-06
58,341.6,2.3670918906464855e-07
59,341.8,1.2892460026009195e-07
60,342.0,1.4538927630939633e-07
61,342.2,4.819204852231613e-07
62,342.4,6.967050497549441e-07
63,342.6,6.684686884957574e-08
64,342.8,2.2710785391873306e-08
65,343.0,1.3141459191651808e-08
66,343.2,1.0912309865717317e-08
67,343.4,1.2578498395718173e-08
68,343.6,2.1162004044993493e-08
69,343.8,6.216371844362931e-08
70,344.0,2.941796364813208e-07
71,344.2,1.1558151605699566e-07
72,344.4,6.33706749394457e-08
73,344.6,8.797229631354385e-08
74,344.8,8.742436179933529e-07
75,345.0,1.3079331012662993e-07
76,345.2,2.0353979610108645e-08
77,345.4,8.464095517275672e-09
78,345.6,5.573329207539044e-09
79,345.8,4.994518089251576e-09
80,346.0,5.934455535988662e-09
81,346.2,9.632743887826944e-09
82,346.4,2.384635833540039e-08
83,346.6,1.2251271362296282e-07
84,346.8,6.763067910955315e-07
85,347.0,3.2883279781593693e-07
86,347.2,1.9658081118503916e-06
87,347.4,1.8220707050779146e-07
88,347.6,2.1366824558534662e-08
89,347.8,6.972374587752688e-09
90,348.0,3.568962495463399e-09
91,348.2,2.4496898249858225e-09
92,348.4,2.1173361938333814e-09
93,348.6,2.2443958165522357e-09
94,348.8,2.8977566044184885e-09
95,349.0,4.587742360444071e-09
96,349.2,9.048672510138116e-09
97,349.4,2.270886001213289e-08
98,349.6,7.674509500555868e-08
99,349.8,5.812981550162324e-07
100,350.0,1.2337941396273316e-06
101,350.2,9.383398402151011e-08
102,350.4,3.130112807327778e-08
103,350.6,1.7640291405290278e-08
104,350.8,1.4134398599001046e-08
105,351.0,1.529478000376935e-08
106,351.2,2.233829346112653e-08
107,351.4,4.545547336754827e-08
108,351.6,1.414140894844841e-07
109,351.8,1.4683684842955186e-06
110,352.0,4.195562144362069e-07
111,352.2,3.746318903501817e-08
112,352.4,9.145652820463682e-09
113,352.6,3.4407620876101028e-09
114,352.8,1.7176649005871977e-09
115,353.0,1.06356535261055e-09
116,353.2,7.872771440460735e-10
117,353.4,6.81913698072245e-10
118,353.6,6.835539437372604e-10
119,353.8,7.887778503014702e-10
120,354.0,1.0463590850022566e-09
121,354.2,1.596424885657392e-09
122,354.4,2.7904237667205312e-09
123,354.6,5.505004008877581e-09
124,354.8,1.1923280166631328e-08
125,355.0,2.855518199708917e-08
126,355.2,9.165040084495196e-08
127,355.4,9.733153238270524e-07
128,355.6,4.1043032733910093e-07
129,355.8,9.115331799595673e-08
130,356.0,5.222253979371005e-08
131,356.2,4.7897204328648374e-08
132,356.4,6.243317887616581e-08
133,356.6,1.0696764221862543e-07
134,356.8,1.9495633220399592e-07
135,357.0,3.0033784664777106e-07
136,357.2,6.609598366514901e-07
137,357.4,9.032407877716024e-05
138,357.6,2.398810548453015e-07
139,357.8,4.9734513080928024e-08
140,358.0,2.116322691729531e-08
141,358.2,1.333129140216806e-08
142,358.4,1.1337852127088689e-08
143,358.6,1.2863392451823315e-08
144,358.8,2.065079117599342e-08
145,359.0,5.9604261496509865e-08
146,359.2,1.6997567669657218e-06
147,359.4,1.184323816559317e-07
148,359.6,2.6917785870867757e-08
149,359.8,1.2864794687311336e-08
150,360.0,8.114445897070974e-09
151,360.2,5.857606432236502e-09
152,360.4,4.636515844954982e-09
153,360.6,4.033039961418551e-09
154,360.8,3.957805802296415e-09
155,361.0,4.5420811942874606e-09
156,361.2,6.381659222415097e-09
157,361.4,1.1901248800121086e-08
158,361.6,3.570499138403613e-08
159,361.8,3.837396634411482e-07
160,362.0,4.4351362249018584e-07
161,362.2,1.0988419759982849e-07
162,362.4,1.1043768233176914e-07
163,362.6,3.6530081867508057e-07
164,362.8,6.622765718938945e-07
165,363.0,8.109141024631009e-08
166,363.2,3.7588337686337917e-08
167,363.4,3.746977632538424e-08
168,363.6,1.1349210618633409e-07
169,363.8,2.4774544807469384e-07
170,364.0,1.3341175587526106e-08
171,364.2,3.5622980461175407e-09
172,364.4,1.5919470697468331e-09
173,364.6,9.589474287712838e-10
174,364.8,7.213216774965318e-10
175,365.0,6.577096507217047e-10
176,365.2,7.234472155897328e-10
177,365.4,9.771404112856775e-10
178,365.6,1.7099209477957729e-09
179,365.8,4.5388719573068196e-09
180,366.0,3.910932928654548e-08
181,366.2,2.2770767699384286e-08
182,366.4,2.5219865372602374e-09
183,366.6,6.617309904989462e-10
184,366.8,2.3035578227356153e-10
185,367.0,9.622535632293814e-11
186,367.2,4.6724542665864004e-11
187,367.4,2.590416825989057e-11
188,367.6,1.6198207465545235e-11
189,367.8,1.134064755730759e-11
190,368.0,8.863040466056228e-12
191,368.2,7.753574320421631e-12
192,368.4,7.670009031985675e-12
193,368.6,8.763242775836765e-12
194,368.8,1.2097877942780137e-11
195,369.0,2.2414511238866955e-11
196,369.2,7.816735082461109e-11
197,369.4,2.6478774306135567e-08
198,369.6,7.026629233884722e-11
199,369.8,1.8376939319593834e-11
200,370.0,9.088173444324892e-12
201,370.2,6.0933708171313596e-12
202,370.4,5.017545571274042e-12
203,370.6,4.894296908262788e-12
204,370.8,5.5945165705628795e-12
205,371.0,7.563250137303516e-12
206,371.2,1.2440229203177029e-11
207,371.4,2.632829177013147e-11
208,371.6,7.57341437033921e-11
209,371.8,1.806907177638956e-10
210,372.0,1.2869313896443028e-10
211,372.2,9.03754983888963e-11
212,372.4,1.0048982782895514e-10
213,372.6,2.104117099131012e-10
214,372.8,3.2306836151479375e-09
215,373.0,4.620574462004046e-10
216,373.2,7.801436776209303e-11
217,373.4,3.274374245566913e-11
218,373.6,1.937996238453188e-11
219,373.8,1.3410758381642989e-11
220,374.0,9.641374221365402e-12
221,374.2,6.712864151906694e-12
222,374.4,4.518107928639526e-12
223,374.6,3.0689119152816594e-12
224,374.8,2.195785532129481e-12
225,375.0,1.6977364379897545e-12
226,375.2,1.4349123922421331e-12
227,375.4,1.3336938642854941e-12
228,375.6,1.3657402671594574e-12
229,375.8,1.5419220509133545e-12
230,376.0,1.9455044297731624e-12
231,376.2,2.7995100806848655e-12
232,376.4,4.7787281476567075e-12
233,376.6,1.053457960750662e-11
234,376.8,3.822085888597139e-11
235,377.0,1.1351695508422467e-09
236,377.2,1.5649302855224202e-10
237,377.4,3.8976622574512465e-11
238,377.6,2.2897823674072208e-11
239,377.8,1.9371697354676245e-11
240,378.0,2.0937192326064256e-11
241,378.2,2.807027334227163e-11
242,378.4,4.788069453568872e-11
243,378.6,1.1702047216098123e-10
244,378.8,6.91111898708024e-10
245,379.0,4.401695236051673e-09
246,379.2,2.4175889623766665e-10
247,379.4,8.393460397868876e-11
248,379.6,4.5018559446281685e-11
249,379.8,2.9842302334050016e-11
250,380.0,2.2759972817750586e-11
251,380.2,1.9494530824959868e-11
252,380.4,1.8636025943769635e-11
253,380.6,1.9970924266298636e-11
254,380.8,2.4297477098629698e-11
255,381.0,3.4460418985090295e-11
256,381.2,5.994813345635186e-11
257,381.4,1.441887447913979e-10
258,381.6,7.22405319542675e-10
259,381.8,3.908578813872167e-08
260,382.0,6.42464294054862e-10
261,382.2,2.383769248363241e-10
262,382.4,1.5246296400308716e-10
263,382.6,1.225604365888312e-10
264,382.8,1.0725557960292069e-10
265,383.0,9.396687970642765e-11
266,383.2,8.083790141032504e-11
267,383.4,7.096443888252215e-11
268,383.6,6.716668697886614e-11
269,383.8,7.201971231033643e-11
270,384.0,9.22220331234067e-11
271,384.2,1.5445777852050627e-10
272,384.4,4.368883896198681e-10
273,384.6,1.3884140552906701e-08
274,384.8,8.071619172099693e-10
275,385.0,1.5627483662544053e-10
276,385.2,6.546430135029872e-11
277,385.4,3.71714475240909e-11
278,385.6,2.5049670963932716e-11
279,385.8,1.8970842011136593e-11
280,386.0,1.577497273547085e-11
281,386.2,1.4336465015216077e-11
282,386.4,1.4378050362232788e-11
283,386.6,1.6324712545820902e-11
284,386.8,2.2119836267388426e-11
285,387.0,4.043055491672484e-11
286,387.2,1.5129654466225032e-10
287,387.4,5.055218027658077e-09
288,387.6,6.596938085999189e-11
289,387.8,1.7180532469321635e-11
290,388.0,7.700564885810996e-12
291,388.2,4.4926269994373305e-12
292,388.4,3.1136515686744063e-12
293,388.6,2.4645156874098297e-12
294,388.8,2.1881905953353715e-12
295,389.0,2.16835680896811e-12
296,389.2,2.4069576203499443e-12
297,389.4,3.0429743360274965e-12
298,389.6,4.545904840583608e-12
299,389.8,8.7585991185732e-12
300,390.0,2.8257990659070323e-11
301,390.2,8.67042705117413e-10
302,390.4,6.696278993675898e-11
303,390.6,1.3696887401980374e-11
304,390.8,6.122956905200455e-12
305,391.0,3.710746757797335e-12
306,391.2,2.6665958394513546e-12
307,391.4,2.138701669367926e-12
308,391.6,1.8477238449111416e-12
309,391.8,1.6773224433645623e-12
310,392.0,1.5685210005414396e-12
311,392.2,1.4885355374293725e-12
312,392.4,1.41978731090955e-12
313,392.6,1.3573211398376182e-12
314,392.8,1.3053807378996077e-12
315,393.0,1.271999891323324e-12
316,393.2,1.2665789289801132e-12
317,393.4,1.299489505130222e-12
318,393.6,1.383912555592091e-12
319,393.8,1.5393589465334145e-12
