,wavelength,transmission
0,330.1,1.1673427579198504e-13
1,330.3,1.8007967682193738e-13
2,330.5,5.085502588169456e-14
3,330.7,5.2156695095645286e-14
4,330.9,1.5007478412424558e-13
5,331.1,1.35993748423343e-12
6,331.3,2.197824503111009e-13
7,331.5,1.2922708662879714e-13
8,331.7,1.9303235768352413e-13
9,331.9,8.385115252021545e-13
10,332.1,2.9697710102340134e-12
11,332.3,5.073874613882853e-13
12,332.5,3.1927530396960163e-13
13,332.7,3.771652987765596e-13
14,332.9,7.040489409378788e-13
15,333.1,2.031628692794621e-12
16,333.3,9.546356766417854e-12
17,333.5,7.827901173828438e-11
18,333.7,6.925285812665008e-10
19,333.9,2.7633708973292e-09
20,334.1,9.472974852384207e-09
21,334.3,7.096935378637284e-09
22,334.5,1.0092077297484909e-09
23,334.7,3.0733477163977525e-10
24,334.9,2.0681607470392614e-10
25,335.1,3.713483243641875e-10
26,335.3,2.925956618322319e-09
27,335.5,2.7200755527183196e-10
28,335.7,1.8539424516120637e-10
29,335.9,6.596739543784596e-10
30,336.1,2.97474908353669e-11
31,336.3,6.580187741406104e-12
32,336.5,3.425031667305751e-12
33,336.7,3.5227418875461822e-12
34,336.9,9.371852749694647e-12
35,337.1,6.48201429752757e-11
36,337.3,5.2455726640042055e-12
37,337.5,2.617305551153521e-12
38,337.7,4.273713122659251e-12
39,337.9,3.448416091245211e-11
40,338.1,1.7710330135273392e-12
41,338.3,5.353250885912271e-13
42,338.5,3.9171446481907335e-13
43,338.7,6.654813648465462e-13
44,338.9,6.906348361292035e-12
45,339.1,7.490775394059397e-13
46,339.3,2.1305308080944804e-13
47,339.5,1.950888646073699e-13
48,339.7,9.906947173474749e-13
49,339.9,1.4527950837161945e-13
50,340.1,1.8603102911187692e-14
51,340.3,6.034754936144632e-15
52,340.5,3.059443408742184e-15
53,340.7,2.1117459272498285e-15
54,340.9,1.892412253954669e-15
55,341.1,2.194477159352494e-15
56,341.3,3.4213344931406145e-15
57,341.5,8.082221095580444e-15
58,341.7,4.3918480825185185e-14
59,341.9,7.367047759512444e-13
60,342.1,5.991829983308887e-14
61,342.3,4.7508894138113245e-14
62,342.5,1.5566358685987226e-13
63,342.7,2.9250164716854315e-13
64,342.9,2.46945062708654e-14
65,343.1,9.323450023310444e-15
66,343.3,6.310623999090713e-15
67,343.5,6.47654597143467e-15
68,343.7,1.0266451121712175e-14
69,343.9,3.274825795028381e-14
70,344.1,9.791118263080994e-13
71,344.3,4.475425689385959e-14
72,344.5,1.4989111291216075e-14
73,344.7,1.0811074681450001e-14
74,344.9,1.2657160001587737e-14
75,345.1,2.5303895711182172e-14
76,345.3,1.5837208289676e-13
77,345.5,2.58855989361499e-13
78,345.7,3.081459283640803e-14
79,345.9,1.3878253469558088e-14
80,346.1,1.0088425655089073e-14
81,346.3,9.839000876624143e-15
82,346.5,1.2066025028081274e-14
83,346.7,1.8200158648805477e-14
84,346.9,3.385945105795793e-14
85,347.1,7.978584837837267e-14
86,347.3,2.5476765336151584e-13
87,347.5,1.315308032959833e-12
88,347.7,1.887977808702988e-11
89,347.9,1.0112739782199975e-10
90,348.1,2.926104386669526e-11
91,348.3,4.220946185590822e-11
