,wavelength,transmission
0,330.0,1.2854075301386576e-07
1,330.2,1.392301194665525e-08
2,330.4,1.6442594490251705e-08
3,330.6,3.6333440917657396e-08
4,330.8,8.480903565880872e-09
5,331.0,3.714366487410817e-09
6,331.2,3.294682029701323e-09
7,331.4,5.290539634315943e-09
8,331.6,1.701347493104429e-08
9,331.8,2.0450408047441555e-07
10,332.0,9.75156464340566e-07
11,332.2,1.2804862672003214e-07
12,332.4,2.2631358610057002e-08
13,332.6,8.066353452435645e-09
14,332.8,5.187384236395442e-09
15,333.0,5.433870154056339e-09
16,333.2,9.178190535134727e-09
17,333.4,2.4474139192961394e-08
18,333.6,5.4464893916111304e-08
19,333.8,7.016295421868692e-08
20,334.0,3.3084632300847174e-07
21,334.2,1.2935316447098888e-07
22,334.4,2.139185707811517e-08
23,334.6,1.2995966595456795e-08
24,334.8,1.967254646202092e-08
25,335.0,3.002406454522411e-08
26,335.2,5.233435047288018e-09
27,335.4,1.5668465985528134e-09
28,335.6,7.704792899146353e-10
29,335.8,5.258906764365509e-10
30,336.0,4.6252634189755164e-10
31,336.2,5.069174233786672e-10
32,336.4,6.848383761713687e-10
33,336.6,1.148358689497593e-09
34,336.8,2.4399441119611762e-09
35,337.0,6.892094936271929e-09
36,337.2,3.1111146327332236e-08
37,337.4,9.107771971854584e-07
38,337.6,1.218147531591701e-07
39,337.8,2.9628196384179495e-08
40,338.0,1.6286436354419765e-08
41,338.2,1.3681223115143647e-08
42,338.4,1.6413416307851633e-08
43,338.6,2.8936199931419947e-08
44,338.8,8.665032869669174e-08
45,339.0,7.713784385202998e-07
46,339.2,7.2833367717450475e-06
47,339.4,1.884154469797835e-06
48,339.6,8.712150957247476e-07
49,339.8,1.909800001799198e-07
50,340.0,8.619010145363697e-08
51,340.2,7.16645545218626e-08
52,340.4,6.684091871100684e-08
53,340.6,2.6069781851872782e-08
54,340.8,8.633927063075059e-09
55,341.0,4.006420349250773e-09
56,341.2,2.5980229495969606e-09
57,341.4,2.314147665269686e-09
58,341.6,2.960159535091649e-09
59,341.8,6.642564704525651e-09
60,342.0,8.878352312878968e-08
61,342.2,1.7942187360139043e-08
62,342.4,3.337712754649492e-09
63,342.6,1.635991599944983e-09
64,342.8,1.2337641692588677e-09
65,343.0,1.2253032650484836e-09
66,343.2,1.4233663346214422e-09
67,343.4,1.6361714064536948e-09
68,343.6,1.6801838002037915e-09
69,343.8,1.765375051286494e-09
70,344.0,2.4172001190789667e-09
71,344.2,5.904571510265736e-09
72,344.4,9.164068623619354e-08
73,344.6,2.648170408888511e-08
74,344.8,1.0892622947840367e-08
75,345.0,1.2376149049984224e-07
76,345.2,2.66900467885411e-09
77,345.4,3.044251689470922e-10
78,345.6,8.466710238323297e-11
79,345.8,3.455362298959107e-11
80,346.0,1.8120946586231073e-11
81,346.2,1.1522587468617747e-11
82,346.4,8.618309090452033e-12
83,346.6,7.481370441908404e-12
84,346.8,7.513525217990005e-12
85,347.0,8.79579558167846e-12
86,347.2,1.226425361601133e-11
87,347.4,2.137790907914593e-11
88,347.6,5.234075513808624e-11
89,347.8,2.658769642097257e-10
90,348.0,1.7299835923781147e-08
91,348.2,3.255450516077129e-10
92,348.4,1.4154346449482052e-10
