,wavelength,transmission
0,330,1.1069827153070127e-09
1,331,0.0
2,332,0.0
3,333,9.620713825522233e-09
4,334,1.4345850883836196e-09
5,335,0.0
6,336,0.0
7,337,0.0
8,338,5.502338712877329e-09
9,339,1.9456624408998643e-09
10,340,0.0
11,341,2.199158407061916e-09
12,342,2.368821710792962e-09
13,343,0.0
14,344,2.6866593661608403e-09
15,345,8.619990472181869e-09
16,346,3.2403113758937555e-07
17,347,3.564247164373012e-08
18,348,6.368760661927951e-07
19,349,1.5403117196067292e-06
20,350,7.043920268664448e-07
21,351,3.764663671338995e-07
22,352,9.52385641125445e-08
23,353,8.696050042702756e-07
24,354,8.372008696567818e-08
25,355,1.1500258788339714e-07
26,356,1.660654337701292e-08
27,357,5.8466899344031975e-09
28,358,7.397128013972157e-08
29,359,6.486005481763187e-09
30,360,2.043996386390078e-08
31,361,2.387639930131942e-07
32,362,5.385239265502679e-08
33,363,8.161591487536073e-09
34,364,1.6403922207058316e-07
35,365,1.0021365442857913e-07
36,366,5.277680039540692e-07
37,367,0.0
38,368,0.0
39,369,0.0
40,370,3.48335599808302e-08
41,371,0.0
42,372,0.0
43,373,0.0
44,374,0.0
45,375,0.0
46,376,0.0
47,377,0.0
48,378,0.0
49,379,0.0
50,380,0.0
51,381,0.0
52,382,0.0
53,383,0.0
54,384,0.0
55,385,0.0
56,386,0.0
57,387,0.0
58,388,0.0
59,389,0.0
60,390,0.0
61,391,2.4703660866051598e-08
62,392,5.054990379575112e-08
63,393,0.0
64,394,0.0
65,395,2.7022876808343166e-08
66,396,5.247328008917243e-07
67,397,2.51133390167119e-06
68,398,5.7360725772587524e-06
69,399,2.5668858750901466e-05
70,400,3.756858109715056e-05
71,401,6.154539594826863e-05
72,402,3.985513915297674e-05
73,403,1.0775998396083917e-05
74,404,5.9804252702547536e-06
75,405,2.369299505936109e-05
76,406,8.365188022493197e-06
77,407,3.1077918097467666e-06
78,408,7.865109690177177e-06
79,409,4.264145551455152e-06
80,410,3.836475572835907e-07
81,411,7.074305147566427e-08
82,412,3.59378675091807e-08
83,413,0.0
84,414,0.0
85,415,0.0
86,416,0.0
87,417,0.0
88,418,1.6947810646728247e-06
89,419,1.4802665102760234e-06
90,420,0.0
91,421,0.0
92,422,0.0
93,423,0.0
94,424,0.0
95,425,0.0
96,426,0.0
97,427,0.0
98,428,0.0
99,429,0.0
100,430,0.0
101,431,0.0
102,432,0.0
103,433,0.0
104,434,0.0
105,435,0.0
106,436,0.0
107,437,0.0
108,438,0.0
109,439,0.0
110,440,0.0
111,441,0.0
112,442,0.0
113,443,1.0277520465664634e-07
114,444,0.0
115,445,0.0
116,446,0.0
117,447,0.0
118,448,5.322279694613228e-08
119,449,1.0718678280379028e-07
120,450,5.3959145517562016e-08
121,451,0.0
122,452,5.472109425103165e-08
123,453,5.511116293840017e-08
124,454,1.110023815785534e-07
125,455,2.2355060965818258e-07
126,456,4.501742376756653e-07
127,457,1.3029776247312935e-06
128,458,5.987948299336621e-06
129,459,5.1722605602239625e-05
130,460,6.119359538477726e-05
131,461,5.1772185757584775e-05
132,462,7.552625305578354e-05
133,463,8.28376287314324e-05
134,464,6.582249501116179e-05
135,465,6.590141221759775e-05
136,466,8.326089719762557e-05
137,467,9.240767471224244e-05
138,468,7.66213592789717e-05
139,469,6.616404862830498e-05
140,470,6.883473177362811e-05
141,471,7.054378005989678e-05
142,472,5.1298120664594564e-05
143,473,3.092931701294582e-05
144,474,2.0560884666136903e-05
145,475,1.6351350262236712e-05
146,476,1.555231076363937e-05
147,477,1.7417556691931982e-05
148,478,2.2748965061837172e-05
149,479,3.4556307559383485e-05
150,480,6.0839803078982334e-05
151,481,0.00012543423556965686
152,482,0.0003074203296884313
153,483,0.0009261462196796625
154,484,0.0036259916262906342
155,485,0.020086997629039868
156,486,0.13981034594898337
157,487,0.3108275987709431
158,488,0.37036984687786
159,489,0.5052995756010442
160,490,0.6186273298457268
161,491,0.6438344927490057
162,492,0.6435707528243317
163,493,0.6463329981563248
164,494,0.648909874793058
165,495,0.6504949154675909
166,496,0.6520234073276217
167,497,0.6529454922144646
168,498,0.6532964381206605
169,499,0.6537136223237578
170,500,0.6542056737494019
171,501,0.6531930666885423
172,502,0.6529654341208171
173,503,0.6526650075368015
174,504,0.6515760300067142
175,505,0.6522574298503667
176,506,0.6530734481555374
177,507,0.6548568699878762
178,508,0.6557495284317157
179,509,0.6543955533828749
180,510,0.6477127023909423
181,511,0.6120550880634125
182,511,0.6145236864723355
183,512,0.4426812070712596
184,513,0.22333951959766454
185,514,0.13722330909522232
186,515,0.09607009829826145
187,516,0.06831008161992588
188,517,0.049255753157722876
189,518,0.020007600290993736
190,519,0.0012720657804184705
191,520,0.00021971720423498843
192,521,5.931627843528728e-05
193,522,2.0971100355292455e-05
194,523,9.030149513266622e-06
