,wavelength,transmission
0,330.0,2.4251624753342686e-07
1,330.2,1.2118062715032087e-07
2,330.4,1.0350714893833022e-06
3,330.6,2.8576335046982715e-08
4,330.8,5.265530406346762e-09
5,331.0,2.4109308394951432e-09
6,331.2,1.9231515404858923e-09
7,331.4,2.432763953902414e-09
8,331.6,4.62586575855781e-09
9,331.8,1.2331104491988779e-08
10,332.0,6.417624521381195e-08
11,332.2,1.0031708988797331e-07
12,332.4,7.934336704018041e-09
13,332.6,2.8911940939675243e-09
14,332.8,2.0861638618716264e-09
15,333.0,2.618841753328359e-09
16,333.2,6.212366501370337e-09
17,333.4,4.603704352548241e-08
18,333.6,2.831500626619296e-07
19,333.8,7.596400728598318e-08
20,334.0,1.3183366092956797e-07
21,334.2,1.9110720360357176e-07
22,334.4,2.4403296034722807e-07
23,334.6,6.672807347193092e-07
24,334.8,1.1095850066971533e-07
25,335.0,1.2248121476892137e-07
26,335.2,6.431123334611388e-07
27,335.4,1.84130816566963e-08
28,335.6,6.5850786985452864e-09
29,335.8,7.154766604835127e-09
30,336.0,2.8011506845875928e-08
31,336.2,4.998471482764607e-09
32,336.4,1.3191314930280582e-09
33,336.6,9.149082862974123e-10
34,336.8,1.474619181275684e-09
35,337.0,8.146128397830433e-09
36,337.2,9.277180650396474e-09
37,337.4,3.771482950748292e-08
38,337.6,7.51276647435877e-10
39,337.8,7.488678992001089e-11
40,338.0,2.0404505136895798e-11
41,338.2,9.434631139937942e-12
42,338.4,6.493801139346903e-12
43,338.6,6.464597597357186e-12
44,338.8,9.722326786902998e-12
45,339.0,2.5773149643355338e-11
46,339.2,1.9898960577073342e-10
47,339.4,1.3944935342650383e-07
48,339.6,7.777238043543561e-10
49,339.8,3.1404211199544654e-11
50,340.0,6.906490072975441e-12
51,340.2,3.4682021695308903e-12
52,340.4,3.826858555165003e-12
53,340.6,3.034851163483827e-11
54,340.8,2.9964592472817204e-12
55,341.0,3.4241794224206433e-13
56,341.2,1.0105155085394899e-13
57,341.4,4.5163861585003337e-14
58,341.6,2.6388525109721602e-14
59,341.8,1.898610129151625e-14
60,342.0,1.6365616680528875e-14
61,342.2,1.6767773059310906e-14
62,342.4,2.0589649722816846e-14
63,342.6,3.125943106723975e-14
64,342.8,6.361098980798248e-14
65,343.0,2.201626230179212e-13
66,343.2,5.402772612667411e-12
67,343.4,9.15437710380253e-13
68,343.6,2.5921300875402377e-13
69,343.8,1.8549704035226282e-13
70,344.0,2.2223507651762435e-13
71,344.2,4.720504181907486e-13
72,344.4,4.093439091517163e-12
73,344.6,2.8070227235626027e-12
74,344.8,4.051655118581334e-13
75,345.0,1.8783889773429758e-13
76,345.2,1.3569046636269265e-13
77,345.4,1.2950321665225645e-13
78,345.6,1.5198988866998884e-13
79,345.8,2.143352443529444e-13
80,346.0,3.6131074750503797e-13
81,346.2,7.332465251908139e-13
82,346.4,1.8248285447455577e-12
83,346.6,5.763431813982024e-12
84,346.8,2.4532609636634255e-11
85,347.0,1.5789745409877608e-10
86,347.2,1.8899099993380112e-09
87,347.4,1.0026866338115033e-08
88,347.6,8.656453173121986e-09
89,347.8,1.5380863265724496e-08
90,348.0,1.0453024882208371e-07
91,348.2,3.093934379350696e-07
92,348.4,6.257340978337492e-08
93,348.6,1.184130181038553e-07
94,348.8,1.9645446520685456e-07
95,349.0,3.123194424571626e-08
96,349.2,1.7574576581232242e-08
97,349.4,2.228411202908192e-08
98,349.6,6.415797205696548e-08
99,349.8,4.543588007165996e-07
100,350.0,8.815413798972077e-07
101,350.2,2.933324813847745e-06
102,350.4,6.836911992674404e-08
103,350.6,1.9906997187675925e-08
104,350.8,1.3529362540281945e-08
105,351.0,1.3211229426195495e-08
106,351.2,7.3409115617806435e-09
107,351.4,2.837828753843122e-09
108,351.6,1.477381585671545e-09
109,351.8,1.1113095709269586e-09
110,352.0,1.1841048452518155e-09
111,352.2,1.7955799352004961e-09
112,352.4,3.99774152287114e-09
113,352.6,1.2657695511664352e-08
114,352.8,3.8356453184204915e-08
115,353.0,1.5873188768380185e-07
116,353.2,3.163935659931428e-07
117,353.4,2.217835927614556e-08
118,353.6,9.639905871916294e-09
119,353.8,8.270936883126313e-09
120,354.0,6.718630380481883e-09
121,354.2,2.837582447891699e-09
122,354.4,1.2973888531585557e-09
123,354.6,8.895239373553532e-10
124,354.8,9.785786782020974e-10
125,355.0,2.1231707989845747e-09
126,355.2,9.286121650774313e-09
127,355.4,1.3575428944674603e-09
128,355.6,3.997969199626653e-10
129,355.8,2.2109172170101932e-10
130,356.0,1.8232994018668895e-10
131,356.2,2.1257401001525303e-10
132,356.4,3.683964599265204e-10
133,356.6,1.2284356831697658e-09
134,356.8,7.234980179450756e-08
135,357.0,2.9255670948212635e-09
136,357.2,9.635518072258642e-10
137,357.4,7.530148499461996e-10
138,357.6,9.82869707060788e-10
139,357.8,2.1895651416580974e-09
140,358.0,1.3215447951251542e-08
141,358.2,1.22341055075852e-07
142,358.4,1.0554332901649903e-08
143,358.6,7.386786040962641e-09
144,358.8,1.2323574505185255e-08
145,359.0,7.6538035567576e-08
146,359.2,1.6903894705770952e-07
147,359.4,2.028011731566435e-08
148,359.6,1.2001605137364096e-08
149,359.8,1.359887117332253e-08
150,360.0,2.7274630073194362e-08
151,360.2,1.3428273818135244e-07
152,360.4,1.241057056582982e-05
153,360.6,2.3454842729436296e-07
154,360.8,1.4850958376116376e-07
155,361.0,1.681337476617524e-07
156,361.2,1.429662775075434e-07
157,361.4,9.464387959732517e-08
158,361.6,8.44556935328483e-08
159,361.8,1.2272603131096093e-07
160,362.0,2.7265091764061355e-07
161,362.2,2.0092558488266663e-07
162,362.4,7.502694862216592e-08
163,362.6,4.391881822297051e-08
164,362.8,3.8747116819157126e-08
165,363.0,4.939407458899639e-08
166,363.2,9.579726712107105e-08
167,363.4,3.7177578610376654e-07
168,363.6,4.32479628925941e-05
169,363.8,1.0452151204701966e-06
170,364.0,4.3440428457739367e-07
171,364.2,4.2269805812213367e-07
172,364.4,6.305632034775393e-07
173,364.6,1.0695345020562416e-06
174,364.8,1.7796269913435151e-06
175,365.0,6.314430890712861e-06
176,365.2,1.4141870287084549e-05
177,365.4,7.734940452609373e-07
178,365.6,2.4181098870305646e-07
179,365.8,1.3578379150616034e-07
180,366.0,1.0769123761040441e-07
181,366.2,1.0204169706150607e-07
182,366.4,9.177888218193908e-08
183,366.6,6.884643779444797e-08
184,366.8,5.014170739018368e-08
185,367.0,4.230478848040393e-08
186,367.2,4.482755574092306e-08
187,367.4,6.251290084808762e-08
188,367.6,1.228759693903126e-07
189,367.8,4.0330894442308847e-07
190,368.0,4.387152511837995e-06
191,368.2,1.639086804813262e-05
192,368.4,3.1375877112727144e-06
193,368.6,2.1343460933287007e-06
194,368.8,1.8476052963856031e-06
195,369.0,3.6243428466559097e-06
196,369.2,1.755599277731656e-05
197,369.4,3.6132488895686295e-07
198,369.6,7.485952002317056e-08
199,369.8,2.8666401633205282e-08
200,370.0,1.5555236082123704e-08
201,370.2,1.0780964308845996e-08
202,370.4,8.967911744521517e-09
203,370.6,8.499439989869302e-09
204,370.8,8.724942319728205e-09
205,371.0,9.408241655174917e-09
206,371.2,1.0822519625256302e-08
207,371.4,1.4253538139966186e-08
208,371.6,2.438887227979621e-08
209,371.8,7.158727696611404e-08
210,372.0,1.94919547235054e-06
211,372.2,2.129858273561018e-07
212,372.4,5.264075410574391e-08
213,372.6,3.195728719954128e-08
214,372.8,2.714528646279755e-08
215,373.0,2.3318251034838632e-08
216,373.2,1.66484801740819e-08
217,373.4,1.1288294098097145e-08
218,373.6,8.809533872842831e-09
219,373.8,8.652733702087433e-09
220,374.0,1.1306779945626357e-08
221,374.2,2.1722402593872987e-08
222,374.4,8.430563446533065e-08
223,374.6,2.8280326775885753e-05
224,374.8,1.9386076367521232e-07
225,375.0,9.492274087295297e-08
226,375.2,1.5780668116659173e-07
227,375.4,1.40267208221064e-05
228,375.6,1.1271147007216083e-07
229,375.8,2.4319935528328845e-08
230,376.0,1.1309208840349664e-08
231,376.2,7.737168155290081e-09
232,376.4,6.9584470216698296e-09
233,376.6,7.865334720153123e-09
234,376.8,1.089683668835937e-08
235,377.0,1.7789376769187842e-08
236,377.2,3.073937233118352e-08
237,377.4,4.827299045317667e-08
238,377.6,7.307927105522395e-08
239,377.8,1.5508424332664978e-07
240,378.0,1.3468475556555846e-06
241,378.2,5.625312346335553e-07
242,378.4,8.82796172330915e-08
243,378.6,4.1158718670438675e-08
244,378.8,3.1199552878387934e-08
245,379.0,3.408159957704532e-08
246,379.2,5.4347862029299664e-08
247,379.4,1.4998265791562877e-07
248,379.6,1.9041080708091752e-06
249,379.8,1.3216982833221048e-06
250,380.0,2.7093913443988554e-07
251,380.2,1.4900909857714521e-07
252,380.4,7.788490712729352e-08
253,380.6,3.3465565241755545e-08
254,380.8,1.555468359884325e-08
255,381.0,8.74622314609954e-09
256,381.2,5.949434197514674e-09
257,381.4,4.800996188408566e-09
258,381.6,4.526691891384893e-09
259,381.8,4.942183582010695e-09
260,382.0,6.233744471820303e-09
261,382.2,9.113059648154502e-09
262,382.4,1.5569130487464523e-08
263,382.6,3.151013757627685e-08
264,382.8,7.741406880284643e-08
265,383.0,2.485849351340225e-07
266,383.2,1.5686101847861393e-06
267,383.4,1.8375568036832265e-05
268,383.6,7.724207413176604e-07
269,383.8,2.634215993423809e-07
270,384.0,1.5593180008165195e-07
271,384.2,1.308307359310814e-07
272,384.4,1.4947566816430843e-07
273,384.6,2.4033609558628276e-07
274,384.8,6.176759092685563e-07
275,385.0,3.3658057928431297e-06
276,385.2,6.599401290413032e-06
277,385.4,4.554172469900142e-06
278,385.6,1.1266837371282059e-05
279,385.8,8.585915446355335e-07
280,386.0,1.570249331946031e-07
281,386.2,5.530215807416964e-08
282,386.4,2.799625886255441e-08
283,386.6,1.8236670138082448e-08
284,386.8,1.4520511261307731e-08
285,387.0,1.3785093055915231e-08
286,387.2,1.5453576616039053e-08
287,387.4,2.0386369483348945e-08
288,387.6,3.137201457689773e-08
289,387.8,5.2678890518696675e-08
290,388.0,7.502786436507059e-08
291,388.2,6.877021193883805e-08
292,388.4,5.012680352324372e-08
293,388.6,3.8550639513120965e-08
294,388.8,3.433880259795528e-08
295,389.0,3.6646351936951674e-08
296,389.2,4.8940504694001293e-08
297,389.4,8.953612393073076e-08
298,389.6,2.821112078759075e-07
299,389.8,4.300655439881861e-06
300,390.0,5.800177406039474e-06
301,390.2,7.2267076926492805e-06
302,390.4,6.207740297481482e-07
303,390.6,5.131234771570389e-08
304,390.8,1.1488443765847326e-08
305,391.0,3.999091276007357e-09
306,391.2,1.8270784581578415e-09
307,391.4,1.0168343490409799e-09
308,391.6,6.630359298622978e-10
309,391.8,4.962683266402016e-10
310,392.0,4.2207568865600515e-10
311,392.2,4.069670119570806e-10
312,392.4,4.4804670770325904e-10
313,392.6,5.738291591245954e-10
314,392.8,8.905067176980763e-10
315,393.0,1.8445357383359562e-09
316,393.2,6.887034503238841e-09
317,393.4,1.0811171990723293e-06
318,393.6,1.175462150370385e-08
319,393.8,3.3177212931438783e-09
320,394.0,1.8917622337888097e-09
321,394.2,1.4930990696401964e-09
322,394.4,1.4648938072599627e-09
323,394.6,1.7160072863121133e-09
324,394.8,2.373163171380425e-09
325,395.0,3.90329685244673e-09
326,395.2,7.849302981238407e-09
327,395.4,2.0555410610860613e-08
328,395.6,8.15674324902011e-08
329,395.8,7.852410613903432e-07
330,396.0,2.9599516137268057e-06
331,396.2,1.0933542533667229e-06
332,396.4,1.432620829525644e-06
333,396.6,3.3419332222551163e-06
334,396.8,2.5648428763747876e-06
335,397.0,1.2969237781175778e-06
336,397.2,1.098650703300322e-06
337,397.4,1.4696359237861502e-06
338,397.6,2.1590787865766606e-06
339,397.8,1.471029804913183e-06
340,398.0,7.446660618330066e-07
341,398.2,4.862878278988926e-07
342,398.4,4.1939325937034495e-07
343,398.6,4.5735040163253935e-07
344,398.8,6.175506947393307e-07
345,399.0,1.0904106265323466e-06
346,399.2,3.6983206381973023e-06
347,399.4,5.017822055729538e-05
348,399.6,1.0158256467059828e-06
349,399.8,2.22544786002971e-07
350,400.0,8.45502273616588e-08
351,400.2,4.3432603921668e-08
352,400.4,2.7266052436415304e-08
