,wavelength,transmission
0,330.1,3.730734220692271e-09
1,330.3,8.599115115274391e-09
2,330.5,8.502223934708802e-09
3,330.7,3.3153495974868987e-09
4,330.9,5.832432410096241e-09
5,331.1,7.353443747745756e-08
6,331.3,2.849637049112943e-08
7,331.5,2.0720122807423485e-08
8,331.7,1.2952329823602219e-08
9,331.9,4.6578118452968285e-08
10,332.1,7.770931375516984e-09
11,332.3,2.919608418791801e-09
12,332.5,2.8977799927690752e-08
13,332.7,9.379262287671531e-10
14,332.9,9.203252366261639e-10
15,333.1,3.955237866464474e-09
16,333.3,7.072912380221449e-09
17,333.5,2.8633765002441597e-08
18,333.7,3.613592905216129e-08
19,333.9,1.6209202481849804e-08
20,334.1,8.073569467723558e-08
21,334.3,1.088954843968385e-08
22,334.5,5.285889341384457e-09
23,334.7,1.997574399286579e-09
24,334.9,4.931497940643309e-10
25,335.1,2.3448529720671533e-10
26,335.3,2.466583767631278e-10
27,335.5,4.341342346323021e-09
28,335.7,8.448629632932864e-10
29,335.9,6.472067338194066e-09
30,336.1,3.371940721627304e-08
31,336.3,3.8636747693327026e-08
32,336.5,2.5918696550902835e-08
33,336.7,9.138392130810375e-09
34,336.9,1.3762575080591678e-08
35,337.1,1.1377251979135297e-07
36,337.3,5.574861397736253e-08
37,337.5,3.297500905775248e-08
38,337.7,2.5393012633884718e-08
39,337.9,8.981776693850548e-09
40,338.1,1.1674910734991285e-08
41,338.3,1.7879123349873128e-07
42,338.5,3.14043177554951e-07
43,338.7,5.436862479236691e-09
44,338.9,1.3755069491451628e-09
45,339.1,1.0595269588172033e-09
46,339.3,1.822202121898001e-09
47,339.5,6.7970978565395875e-09
48,339.7,6.753079929320665e-08
49,339.9,2.1990103746090666e-07
50,340.1,1.4870903022490588e-08
51,340.3,5.114566770968967e-09
52,340.5,4.533562817431357e-09
53,340.7,1.2947607670418584e-08
54,340.9,8.980568372269992e-08
55,341.1,5.610913822558293e-09
56,341.3,2.438781494122856e-09
57,341.5,2.2665142486440388e-09
58,341.7,3.642168075197487e-09
59,341.9,9.897328614823205e-09
60,342.1,5.196119456395226e-08
61,342.3,1.019003954227258e-06
62,342.5,2.685862859713728e-07
63,342.7,1.3524517245520073e-07
64,342.9,1.1643190555186889e-06
65,343.1,3.212859004114373e-08
66,343.3,5.912344984551115e-09
67,343.5,2.721445780358873e-09
68,343.7,2.1737479024372298e-09
69,343.9,2.7222982134387715e-09
70,344.1,5.108027977854686e-09
71,344.3,1.3482262103269534e-08
72,344.5,6.970230086014452e-08
73,344.7,1.0854682775822989e-07
74,344.9,8.939310315809221e-09
75,345.1,5.2577702371751695e-09
76,345.3,9.384259630821514e-09
77,345.5,2.379167381680012e-08
78,345.7,6.133451733189122e-07
79,345.9,6.182506183563499e-08
