,wavelength,transmission
0,330.1,1.7476829522401748e-07
1,330.3,5.718040652018085e-08
2,330.5,6.143749028239169e-08
3,330.7,5.271610547395597e-08
4,330.9,7.326701173120501e-09
5,331.1,3.1959823257896633e-09
6,331.3,3.280849870080657e-09
7,331.5,1.0356626137440755e-08
8,331.7,1.9880330169295e-08
9,331.9,2.8199543741364893e-09
10,332.1,1.4805892398045973e-09
11,332.3,1.6333016162577643e-09
12,332.5,3.993362556723386e-09
13,332.7,3.763492835194323e-08
14,332.9,8.794174809709728e-09
15,333.1,4.1544956768445035e-09
16,333.3,5.6674978145534466e-09
17,333.5,2.58627804159782e-08
18,333.7,7.809544202594053e-08
19,333.9,1.9617822681001235e-08
20,334.1,1.6839329943982544e-08
21,334.3,4.761668473875726e-09
22,334.5,1.6190891864933489e-09
23,334.7,1.0707324900461377e-09
24,334.9,1.4447554792575432e-09
25,335.1,7.7715672455726e-09
26,335.3,2.6511992075855927e-09
27,335.5,4.914858569906822e-10
28,335.7,2.539156702959236e-10
29,335.9,2.2517138377254754e-10
30,336.1,3.0640303746226343e-10
31,336.3,6.907668918840872e-10
32,336.5,4.440657169462692e-09
33,336.7,1.461117661233486e-08
34,336.9,3.537275906021807e-09
35,337.1,1.1367186282821395e-09
36,337.3,9.361229233633828e-10
37,337.5,1.3850483108194285e-09
38,337.7,3.936846535533361e-09
39,337.9,1.716080343245163e-08
40,338.1,2.332391458870813e-08
41,338.3,3.531483682709359e-08
42,338.5,2.4027798983156024e-07
43,338.7,3.359941590567433e-07
44,338.9,1.409545155937352e-07
45,339.1,4.833154265991403e-07
46,339.3,4.0355962329481263e-07
47,339.5,3.308036568251457e-07
48,339.7,6.467590710365602e-08
49,339.9,5.183105560876169e-09
50,340.1,1.3317975940428789e-09
51,340.3,6.081246692709371e-10
52,340.5,4.0633555274353097e-10
53,340.7,3.6542003287662883e-10
54,340.9,4.303808980818201e-10
55,341.1,6.784986644172593e-10
56,341.3,1.5641521641494293e-09
57,341.5,6.610153132579866e-09
58,341.7,9.788796529065785e-08
59,341.9,2.5428150321364663e-06
60,342.1,1.3466408997179081e-07
61,342.3,1.8916741821755456e-08
62,342.5,1.0047135423538542e-08
63,342.7,1.3950599740315362e-08
64,342.9,1.3617786084476973e-08
65,343.1,2.6299230650145003e-09
66,343.3,1.0489952742688533e-09
67,343.5,7.273050341663532e-10
68,343.7,7.280758800325676e-10
69,343.9,1.0108459565479082e-09
70,344.1,2.2277578236758004e-09
71,344.3,1.8290279824439845e-08
72,344.5,2.0753408676038768e-08
73,344.7,2.329175773535548e-08
74,344.9,1.1513456541624771e-08
75,345.1,5.6944865236766505e-08
76,345.3,1.0299106062127255e-08
77,345.5,3.616568289489156e-09
78,345.7,3.14588526894525e-09
79,345.9,4.7649534357794096e-09
80,346.1,1.789965547439821e-08
81,346.3,4.235904353642399e-08
82,346.5,4.7093769512008805e-08
83,346.7,7.994775363551719e-08
84,346.9,1.6695642623062154e-08
85,347.1,8.313934162166772e-09
86,347.3,5.486178277667994e-09
87,347.5,3.916708092304428e-09
88,347.7,2.800965404009797e-09
89,347.9,2.0390883140284796e-09
90,348.1,1.637877831639256e-09
91,348.3,2.7179868979903518e-09
92,348.5,1.782956470722687e-09
93,348.7,1.2579806253996891e-09
94,348.9,1.3924169916057725e-09
95,349.1,1.863886714273734e-09
96,349.3,3.072553935482449e-09
97,349.5,6.972730317797844e-09
98,349.7,3.416637110863088e-08
99,349.9,1.5191367684353459e-06
100,350.1,5.5193125838374405e-08
101,350.3,1.8364030285332873e-08
102,350.5,1.276087044484827e-08
103,350.7,1.2060675683077093e-08
104,350.9,1.6921051701810905e-08
105,351.1,3.6902847500959323e-08
106,351.3,2.1538312210444007e-07
107,351.5,7.408017420557818e-07
108,351.7,6.58842121327105e-08
109,351.9,2.8192245577769717e-08
110,352.1,1.9958873294846345e-08
111,352.3,1.915566171867217e-08
112,352.5,2.337243452937153e-08
113,352.7,3.5016406512408946e-08
114,352.9,6.212214182426865e-08
115,353.1,9.31561794572492e-08
116,353.3,1.1870096371699686e-07
117,353.5,1.5033635472119092e-07
118,353.7,4.2165659941412487e-07
119,353.9,2.1907997189591957e-06
120,354.1,9.360438167537206e-08
121,354.3,2.3283938880780638e-08
122,354.5,9.997266651949807e-09
123,354.7,5.803547100150408e-09
124,354.9,4.200577261107735e-09
125,355.1,3.702487644121479e-09
126,355.3,4.0904126716696395e-09
127,355.5,9.265677653724568e-09
128,355.7,1.2580089949843256e-08
129,355.9,4.312432294665967e-08
130,356.1,3.354728623215716e-07
131,356.3,1.4267991893682482e-08
132,356.5,5.947632719872006e-09
133,356.7,9.829406192352907e-09
134,356.9,2.649477226578569e-07
135,357.1,5.171567665121178e-08
136,357.3,2.355798312744731e-08
137,357.5,2.639969785583077e-08
138,357.7,4.6975324198717516e-08
139,357.9,1.1596586219531593e-07
140,358.1,3.979553542704878e-07
141,358.3,5.977657525500399e-06
142,358.5,2.051170297093068e-06
143,358.7,4.828565010529371e-07
144,358.9,4.4239859776864337e-07
145,359.1,9.64630352209032e-06
146,359.3,1.0938621927655256e-06
147,359.5,6.752626794007015e-07
148,359.7,5.828808902094457e-07
149,359.9,4.999339472367162e-07
150,360.1,1.3753343864109433e-06
151,360.3,3.4909161929059866e-06
152,360.5,1.2341907084467725e-06
153,360.7,8.525477052542862e-06
154,360.9,9.756874209328837e-07
155,361.1,4.848987009546788e-08
156,361.3,1.26187657560013e-08
157,361.5,5.271773438474882e-09
158,361.7,2.950574876523911e-09
159,361.9,2.079423185540688e-09
160,362.1,1.8108553942683645e-09
161,362.3,1.9589198175775157e-09
162,362.5,2.697942446656583e-09
163,362.7,4.988889760827055e-09
164,362.9,1.3856572306836534e-08
165,363.1,7.899631681332123e-08
166,363.3,8.816391906082767e-07
167,363.5,2.6002486621168856e-07
168,363.7,2.7996975653464275e-07
169,363.9,1.000776897342828e-06
170,364.1,4.919830431518744e-05
171,364.3,2.2891245458733327e-06
172,364.5,4.173960141489895e-07
173,364.7,3.7287166273823856e-08
174,364.9,1.258355533690875e-08
175,365.1,6.500058170448836e-09
176,365.3,4.653175445729405e-09
177,365.5,4.530336126419343e-09
178,365.7,6.382363480994882e-09
179,365.9,1.6979722504938612e-08
180,366.1,7.047726060377226e-07
181,366.3,3.029587620117631e-08
182,366.5,9.024732497673507e-09
183,366.7,7.107494663167047e-09
184,366.9,1.058523057520281e-08
185,367.1,3.701708961661275e-08
186,367.3,1.0740120443720754e-06
187,367.5,3.7402979972960115e-08
188,367.7,1.1290838494526903e-08
189,367.9,6.77374020466468e-09
190,368.1,5.812363850004902e-09
191,368.3,6.768820905665445e-09
192,368.5,1.1698552788625654e-08
193,368.7,4.166819821534275e-08
194,368.9,1.1169682822004086e-06
195,369.1,2.765171678275095e-07
196,369.3,6.477801280793203e-08
197,369.5,9.889895249005865e-07
198,369.7,1.6858155296490725e-07
199,369.9,4.041164036799827e-08
200,370.1,2.1700102424010203e-08
201,370.3,1.6425909242316286e-08
202,370.5,1.5540432655499638e-08
203,370.7,1.7666259760165183e-08
204,370.9,2.4149549579841645e-08
205,371.1,4.13403704208918e-08
206,371.3,1.001943644212311e-07
207,371.5,5.408541616260014e-07
208,371.7,3.238794919266591e-06
209,371.9,2.6710616082604554e-07
210,372.1,1.1100553577609034e-07
211,372.3,9.070076946519801e-08
212,372.5,1.1885024606216265e-07
213,372.7,6.735002189397689e-08
214,372.9,8.324320809705055e-08
215,373.1,1.3337839365015045e-07
216,373.3,2.968383292889814e-07
217,373.5,1.153523778121579e-06
218,373.7,2.563617904294646e-06
219,373.9,6.432439772471177e-07
220,374.1,2.8894397087680085e-07
221,374.3,1.9628325288288986e-07
222,374.5,1.75707818243371e-07
223,374.7,2.490003797837522e-07
224,374.9,2.9687164330347503e-07
225,375.1,7.002400022125883e-07
226,375.3,6.952110614282097e-06
227,375.5,2.4324220316700088e-06
228,375.7,3.551093399771982e-07
229,375.9,1.3423821548373557e-07
230,376.1,7.245815756226175e-08
231,376.3,4.811987515660585e-08
232,376.5,3.7182940707640855e-08
233,376.7,3.27599066514995e-08
234,376.9,3.2916297141958176e-08
235,377.1,3.909971687418082e-08
236,377.3,3.008727419246297e-07
237,377.5,1.0520292930079843e-07
238,377.7,3.817379764381453e-07
239,377.9,8.29408192097916e-06
240,378.1,2.0990505455490651e-07
241,378.3,5.6369517341216313e-08
242,378.5,2.633186398472631e-08
243,378.7,1.6851988998277708e-08
244,378.9,1.7437794302264466e-08
245,379.1,1.2413068038671986e-06
246,379.3,1.749838479358503e-08
247,379.5,1.3794559975953975e-08
248,379.7,3.4387507927984185e-08
249,379.9,1.6028828562542548e-08
250,380.1,1.5002129347357596e-08
251,380.3,2.565150116243263e-08
252,380.5,7.697433717510543e-08
253,380.7,7.769828846569484e-07
254,380.9,2.391275150500328e-07
255,381.1,4.257101595058407e-08
256,381.3,1.7850912034186115e-08
257,381.5,1.0430439849020402e-08
258,381.7,7.367803551002066e-09
259,381.9,5.937049621622873e-09
260,382.1,5.306430495782703e-09
261,382.3,5.184928845086075e-09
262,382.5,5.504504811186039e-09
263,382.7,6.74658977379701e-09
264,382.9,7.942598189959594e-09
265,383.1,1.096055020135723e-08
266,383.3,1.698063260942468e-08
267,383.5,3.0681060002248146e-08
268,383.7,6.989970429394714e-08
269,383.9,2.377739642518525e-07
270,384.1,1.0012523635636032e-06
271,384.3,3.970199499715988e-07
272,384.5,1.5698792909900225e-07
273,384.7,9.550281518586356e-08
274,384.9,7.462125806019969e-08
275,385.1,6.889224413057287e-08
276,385.3,7.224030395790726e-08
277,385.5,8.423218899504739e-08
278,385.7,1.0778700013470726e-07
279,385.9,1.495034481466052e-07
280,386.1,2.1985040745855838e-07
281,386.3,3.277124554660586e-07
282,386.5,4.586105475369531e-07
283,386.7,5.601248159677032e-07
284,386.9,5.982970691431435e-07
285,387.1,5.977786759885376e-07
286,387.3,5.923187833071988e-07
287,387.5,5.934200238119314e-07
288,387.7,5.971185374969721e-07
289,387.9,5.923121410847779e-07
290,388.1,5.729708137145356e-07
291,388.3,5.418838548625018e-07
292,388.5,5.081266083609826e-07
293,388.7,4.799869054607895e-07
294,388.9,4.6150769625715414e-07
295,389.1,4.531276744508919e-07
296,389.3,4.521206573705816e-07
297,389.5,4.539210175781352e-07
298,389.7,4.5279170910110055e-07
299,389.9,4.443333679195043e-07
300,390.1,4.2747605181767805e-07
301,390.3,4.047693842799042e-07
302,390.5,3.8088892908915657e-07
303,390.7,3.600672113734171e-07
304,390.9,3.444546581392015e-07
305,391.1,3.352969236932425e-07
306,391.3,3.324483791973543e-07
307,391.5,3.34976706981351e-07
308,391.7,3.4158409024733275e-07
309,391.9,3.5016609057646e-07
310,392.1,3.5879417035543047e-07
311,392.3,3.6543643852034316e-07
312,392.5,3.6895512697102956e-07
313,392.7,3.691734851569473e-07
314,392.9,3.668451056551134e-07
315,393.1,3.63270603990033e-07
316,393.3,3.5964424028932473e-07
317,393.5,3.5703541622615247e-07
318,393.7,3.5591382319319404e-07
319,393.9,3.563475716598112e-07
