,wavelength,transmission
0,330.1,2.4118388432899354e-10
1,330.3,1.3576543060912657e-10
2,330.5,1.8412123700625437e-12
3,330.7,1.1477846649350453e-10
4,330.9,2.3132249339361397e-10
5,331.1,3.494502146326697e-10
6,331.3,4.734749138097596e-10
7,331.5,6.061444794232232e-10
8,331.7,8.703265781049301e-10
9,331.9,1.150688851973569e-09
10,332.1,1.4576897223862981e-09
11,332.3,1.866959116593257e-09
12,332.5,2.012948922383293e-09
13,332.7,1.5955923062941e-08
14,332.9,3.021570715032653e-08
15,333.1,4.477227835646144e-08
16,333.3,5.960391248292379e-08
17,333.5,7.44089970297638e-08
18,333.7,6.126756228714434e-08
19,333.9,4.83751692767528e-08
20,334.1,3.5478103415491695e-08
21,334.3,2.214043028300404e-08
22,334.5,8.262879223394991e-09
23,334.7,3.509842900719367e-08
24,334.9,6.3051191544521e-08
25,335.1,9.202336376128628e-08
26,335.3,1.2027950613564608e-07
27,335.5,1.499445107565575e-07
28,335.7,1.9085981079346682e-07
29,335.9,2.3263387414238326e-07
30,336.1,2.7501443804026856e-07
31,336.3,3.1762877833264586e-07
32,336.5,3.60805977954712e-07
33,336.7,3.2314652744804383e-07
34,336.9,2.84575088856866e-07
35,337.1,2.4446035142793185e-07
36,337.3,2.037952246043011e-07
37,337.5,1.6349273716464763e-07
38,337.7,1.4943519504867147e-07
39,337.9,1.3494029323377606e-07
40,338.1,1.198613663895141e-07
41,338.3,1.0423106914732766e-07
42,338.5,8.809611492387877e-08
43,338.7,7.59605203482451e-08
44,338.9,6.273016213800046e-08
45,339.1,4.932084917264409e-08
46,339.3,3.5757529324515336e-08
47,339.5,2.194343399861534e-08
48,339.7,5.554071623628949e-08
49,339.9,8.98516907337871e-08
50,340.1,1.2554328435540933e-07
51,340.3,1.611255224124977e-07
52,340.5,1.9838945164286485e-07
53,340.7,1.649696793392916e-07
54,340.9,1.3044543489003614e-07
55,341.1,9.465999656064172e-08
56,341.3,5.764263035057569e-08
57,341.5,1.9429967627932164e-08
58,341.7,2.087445476346429e-08
59,341.9,2.2348834717165707e-08
60,342.1,2.3857735081776385e-08
61,342.3,2.5402923673791613e-08
62,342.5,2.6979483728614705e-08
63,342.7,2.2624326783717452e-08
64,342.9,1.8199623211528466e-08
65,343.1,1.3607575053651274e-08
66,343.3,8.787845466074776e-09
67,343.5,3.926612341367477e-09
68,343.7,3.443107282777898e-09
69,343.9,2.947378377174474e-09
70,344.1,2.4526408753063387e-09
71,344.3,2.065438755391491e-09
72,344.5,1.4913125067451898e-09
73,344.7,4.550035178997541e-09
74,344.9,7.758974211698326e-09
75,345.1,1.1154656374179906e-08
76,345.3,2.0906899877394285e-08
77,345.5,1.813566617041763e-08
78,345.7,1.4900948772959667e-08
79,345.9,1.1626934584846085e-08
80,346.1,8.325160375736233e-09
81,346.3,4.988681406088023e-09
82,346.5,1.579574776376652e-09
83,346.7,2.2341471580581157e-09
84,346.9,2.9042373696564437e-09
85,347.1,3.5895088736421363e-09
86,347.3,4.292880786661959e-09
