,wavelength,transmission
0,330.1,9.76496711118585e-11
1,330.3,1.1575567306783715e-10
2,330.5,1.9374586759126263e-10
3,330.7,4.755557250800552e-10
4,330.9,1.671199547361867e-09
5,331.1,1.2864398606041428e-08
6,331.3,6.46939044431552e-09
7,331.5,5.13601488969059e-10
8,331.7,1.4849425935298636e-10
9,331.9,7.409905707223135e-11
10,332.1,5.37157682693775e-11
11,332.3,5.35322627768782e-11
12,332.5,7.354934317728277e-11
13,332.7,1.5014584094265e-10
14,332.9,5.90575764348385e-10
15,333.1,2.1469130286397593e-08
16,333.3,3.4261722452593256e-09
17,333.5,1.5952484140489794e-09
18,333.7,2.650299724187546e-09
19,333.9,1.055179890712272e-08
20,334.1,2.345808031200078e-09
21,334.3,8.236623798230143e-10
22,334.5,5.688569710256616e-10
23,334.7,6.184621113471228e-10
24,334.9,1.0241745665691674e-09
25,335.1,2.9259199811438862e-09
26,335.3,3.044672985961528e-08
27,335.5,4.8323821350943474e-08
28,335.7,8.075443219281964e-09
29,335.9,4.1778872016437525e-09
30,336.1,2.5097253935928368e-09
31,336.3,1.4394914923202472e-09
32,336.5,9.418943926504633e-10
33,336.7,5.305630972934846e-10
34,336.9,3.8798285373255446e-10
35,337.1,3.5138886747380834e-10
36,337.3,4.2757262905801027e-10
37,337.5,6.523206607815144e-10
38,337.7,1.3810413153469483e-09
39,337.9,7.080195837122342e-09
40,338.1,1.773026280629148e-08
41,338.3,4.688217274246869e-09
42,338.5,4.755402625952575e-09
43,338.7,3.4422011607902764e-08
44,338.9,7.517715185042622e-09
45,339.1,1.014196500593389e-09
46,339.3,4.0723442339900926e-10
47,339.5,2.675749157577918e-10
48,339.7,2.5185102561155006e-10
49,339.9,3.3266823586290726e-10
50,340.1,6.533256862976911e-10
51,340.3,2.2091212519910526e-09
52,340.5,1.8591750080106932e-08
53,340.7,2.040576075974542e-07
54,340.9,3.012110978257996e-09
55,341.1,4.732131585270237e-10
56,341.3,3.654707258111695e-10
57,341.5,3.61961840123077e-09
58,341.7,2.443993724203224e-08
59,341.9,4.12552248984051e-09
60,342.1,1.5017669140865853e-09
61,342.3,1.0063854170680051e-09
62,342.5,1.3060094111263478e-09
63,342.7,3.82455517793539e-09
64,342.9,6.012272826127546e-08
65,343.1,1.4624227305916898e-08
66,343.3,7.410817050748714e-09
67,343.5,9.324175525130848e-09
68,343.7,2.3482165665524558e-08
69,343.9,2.536993143586095e-07
70,344.1,1.4584575055360033e-08
71,344.3,3.703918951781645e-09
72,344.5,2.5809947220797105e-09
73,344.7,8.523081836874523e-09
74,344.9,3.2716553947466512e-09
75,345.1,1.4660008594832253e-09
76,345.3,1.0373952446569357e-09
77,345.5,9.70208284511282e-10
78,345.7,1.3606150382258562e-09
79,345.9,3.083686215697686e-09
80,346.1,1.1283431946270405e-08
81,346.3,6.226142933650627e-08
82,346.5,1.3674374067631688e-07
83,346.7,7.860468579588699e-09
84,346.9,2.471435733981363e-09
85,347.1,1.7334389451511907e-09
86,347.3,2.4403739134666446e-09
87,347.5,1.0783571796318959e-08
88,347.7,5.075622794306763e-08
89,347.9,1.0737995312236203e-08
90,348.1,5.128326977252557e-09
91,348.3,1.0465426803347407e-08
92,348.5,7.702258276485066e-09
93,348.7,1.5381251219773526e-09
94,348.9,9.264132963782865e-10
95,349.1,1.4755114991773526e-09
96,349.3,2.5579216464851992e-08
97,349.5,6.181840941610663e-09
98,349.7,1.0685098895766937e-08
99,349.9,1.554273675969609e-08
100,350.1,6.775319976513765e-09
101,350.3,2.0398195381245345e-08
102,350.5,3.335207229497396e-08
103,350.7,3.659210236862615e-08
104,350.9,1.0124139678431678e-07
105,351.1,8.445378271254001e-08
106,351.3,5.307309916529317e-08
107,351.5,2.2309866487624661e-07
108,351.7,1.5174270916429686e-08
109,351.9,5.151311211913133e-09
110,352.1,3.927763018928814e-09
111,352.3,4.186644639349201e-09
112,352.5,3.2221353540042246e-09
113,352.7,1.7488887157521761e-09
114,352.9,1.0711623987436551e-09
115,353.1,8.465553891230944e-10
116,353.3,8.691514894830248e-10
117,353.5,1.2054356287852562e-09
118,353.7,3.329453534436322e-09
119,353.9,3.860882856450938e-08
120,354.1,9.130260248526041e-09
121,354.3,1.341103366437949e-08
122,354.5,1.0509464649923578e-07
123,354.7,9.411406222268417e-08
124,354.9,1.3932461476069505e-08
125,355.1,7.118787724361154e-09
126,355.3,5.812426771305564e-09
127,355.5,4.340451859728447e-09
128,355.7,2.1553385222811132e-09
129,355.9,1.4000481534881207e-09
130,356.1,4.602402411514198e-10
131,356.3,2.890348707642532e-10
132,356.5,2.4636662969937887e-10
133,356.7,2.3484994344388584e-10
134,356.9,2.102374634940885e-10
135,357.1,2.588321195355698e-10
136,357.3,4.1227915280614854e-10
137,357.5,8.487746493320891e-10
138,357.7,2.3501326726374845e-09
139,357.9,7.773391622506688e-09
140,358.1,1.3495771546892729e-08
141,358.3,1.4825886554090804e-08
142,358.5,2.819896856874751e-08
143,358.7,2.708464783052422e-07
144,358.9,7.912001146890711e-08
145,359.1,1.6654909466191095e-08
146,359.3,9.32558133715078e-09
147,359.5,8.22556459069345e-09
148,359.7,9.221422378038228e-09
149,359.9,1.0728665962756726e-08
150,360.1,1.0400291792115522e-08
151,360.3,9.024994114379173e-09
152,360.5,8.74570538849362e-09
153,360.7,1.081187224938275e-08
154,360.9,1.9068165853990375e-08
155,361.1,7.113633388283111e-08
156,361.3,9.512832143012271e-07
157,361.5,3.125639141804322e-07
158,361.7,9.254660404721987e-08
159,361.9,7.658582246982724e-08
