,wavelength,transmission
0,330.0,2.0102072721033918e-11
1,330.2,1.4448847115424958e-11
2,330.4,1.4500078262246703e-11
3,330.6,1.8646895165199176e-11
4,330.8,2.790886179104088e-11
5,331.0,4.3539631824902485e-11
6,331.2,7.081308371383262e-11
7,331.4,1.4662228124933263e-10
8,331.6,6.220037822030448e-10
9,331.8,2.081622521276428e-08
10,332.0,9.597857641637102e-10
11,332.2,6.74799768866812e-10
12,332.4,1.5449364738061808e-09
13,332.6,4.825888106049316e-10
14,332.8,1.0424336401419492e-10
15,333.0,4.569926934166759e-11
16,333.2,3.112125264398186e-11
17,333.4,2.941083980817365e-11
18,333.6,3.6687376959217375e-11
19,333.8,5.830527750962407e-11
20,334.0,1.05081511795414e-10
21,334.2,1.6694639970421662e-10
22,334.4,2.3439507829165515e-10
23,334.6,4.4617844582341007e-10
24,334.8,2.750176581952651e-09
25,335.0,3.432965864343814e-09
26,335.2,4.5844457561951824e-10
27,335.4,2.2316520345736188e-10
28,335.6,1.8576375001892296e-10
29,335.8,2.294539145248619e-10
30,336.0,4.2289881849890973e-10
31,336.2,1.3515658773580866e-09
32,336.4,1.3495472321999907e-08
33,336.6,1.680264148432324e-08
34,336.8,7.877345222774027e-09
35,337.0,1.833374772397081e-08
36,337.2,1.542467469258346e-07
37,337.4,5.555359249591062e-09
38,337.6,1.863373391185844e-09
39,337.8,1.1670923291491833e-09
40,338.0,1.040461623910998e-09
41,338.2,1.2051051030430991e-09
42,338.4,1.768882498604377e-09
43,338.6,3.4075441890244172e-09
44,338.8,1.0138418503616754e-08
45,339.0,1.0227453069834004e-07
46,339.2,1.2584338499008574e-07
47,339.4,2.2673392435778602e-08
48,339.6,1.4468562742140552e-08
49,339.8,1.603200683765119e-08
50,340.0,2.785847839204913e-08
51,340.2,8.042746967021302e-08
52,340.4,4.216405882135834e-07
53,340.6,8.189123053525524e-07
54,340.8,3.105334408725327e-07
55,341.0,1.1456620122862867e-07
56,341.2,5.4820498839593256e-08
57,341.4,3.8369935375410417e-08
58,341.6,4.015273361696151e-08
59,341.8,6.653279886949328e-08
60,342.0,2.1529422214344056e-07
61,342.2,2.178589406161749e-06
62,342.4,1.0068133333658668e-06
63,342.6,9.951328651561472e-07
64,342.8,2.864390029827183e-05
65,343.0,3.49819158523012e-07
66,343.2,8.8169157254577e-08
67,343.4,5.1443297471011396e-08
68,343.6,5.215029783495864e-08
69,343.8,9.561741198258442e-08
70,344.0,5.400234349761948e-07
71,344.2,1.5285807523380599e-06
72,344.4,2.2745125249029772e-07
73,344.6,1.991342342495252e-07
74,344.8,8.459261892985701e-07
75,345.0,3.1044561585398095e-07
76,345.2,4.254507906912693e-08
77,345.4,1.6213641112940594e-08
78,345.6,9.986531975290072e-09
79,345.8,8.332850503907399e-09
80,346.0,8.957377555891648e-09
81,346.2,1.2264504688074519e-08
82,346.4,2.1828408153395436e-08
83,346.6,5.3503372688267876e-08
84,346.8,1.8631325290295906e-07
85,347.0,3.6810789120168644e-07
86,347.2,2.2953088058541343e-07
87,347.4,1.9541829764191699e-07
88,347.6,3.174972617401773e-07
89,347.8,2.6550989522976302e-06
90,348.0,6.17933847096345e-07
91,348.2,8.367796277534532e-08
92,348.4,3.0164061767322734e-08
93,348.6,1.6128703215550175e-08
94,348.8,1.0815881098527939e-08
95,349.0,8.35024120513001e-09
96,349.2,7.02885963293816e-09
97,349.4,6.302245736384987e-09
98,349.6,6.098887578862557e-09
99,349.8,6.651183726166741e-09
100,350.0,8.740629327401486e-09
101,350.2,1.5504585349644393e-08
102,350.4,4.997582699742436e-08
103,350.6,2.4429003689090303e-06
104,350.8,8.812057747672538e-08
105,351.0,2.511558131322383e-08
106,351.2,1.576340348458992e-08
107,351.4,1.5110755718929934e-08
108,351.6,2.0734457724826715e-08
109,351.8,4.323495931545315e-08
110,352.0,1.7317697857152004e-07
111,352.2,5.559103293334713e-07
112,352.4,1.6010861880076262e-07
113,352.6,9.612904864027603e-08
114,352.8,1.0539947343861977e-07
115,353.0,2.032657379504976e-07
116,353.2,1.0295030636200044e-06
117,353.4,4.386613940940901e-06
118,353.6,5.037009770642109e-07
119,353.8,2.5366158783793374e-07
120,354.0,2.179619824952637e-07
121,354.2,2.5156399854282033e-07
122,354.4,3.466332046502264e-07
123,354.6,5.424474095490307e-07
124,354.8,1.0263506197277393e-06
125,355.0,2.8680382066167567e-06
126,355.2,1.254395157396159e-05
127,355.4,9.81869028106288e-06
128,355.6,4.980115830859707e-06
129,355.8,1.9247418159331954e-06
130,356.0,5.164853287642301e-07
131,356.2,1.7927105124319308e-07
132,356.4,8.588462984641527e-08
133,356.6,5.359847376555118e-08
134,356.8,4.152764905213932e-08
135,357.0,3.8575366652356364e-08
136,357.2,4.1617412039327105e-08
137,357.4,5.042008121136503e-08
138,357.6,6.664935485312872e-08
139,357.8,9.679610241655339e-08
140,358.0,1.6970001807577899e-07
141,358.2,4.77938725975944e-07
142,358.4,3.803914864721757e-06
143,358.6,4.987185472131482e-07
144,358.8,1.2895455735785815e-07
145,359.0,6.280255483580353e-08
146,359.2,4.2597761615968125e-08
147,359.4,3.6414173988679266e-08
148,359.6,3.787383946617811e-08
149,359.8,4.829507663882818e-08
150,360.0,8.112577691942159e-08
151,360.2,2.331418232257332e-07
152,360.4,4.0326613074136865e-06
153,360.6,2.762056290618086e-07
154,360.8,6.219485803754154e-08
155,361.0,2.7711171964241628e-08
156,361.2,1.7073934434465877e-08
157,361.4,1.3019446891480565e-08
158,361.6,1.1744348571935278e-08
159,361.8,1.2264128444582273e-08
160,362.0,1.4692881084827312e-08
161,362.2,2.0227175434576824e-08
162,362.4,3.248757415895706e-08
163,362.6,6.35551349926546e-08
164,362.8,1.683989549794096e-07
165,363.0,8.349776546587443e-07
166,363.2,2.7286832175418543e-05
167,363.4,2.2640243872006734e-06
168,363.6,1.2149702832322614e-06
169,363.8,1.2094994738292776e-06
170,364.0,8.072240640109402e-07
171,364.2,3.6908827814696385e-07
172,364.4,2.309556674351961e-07
173,364.6,2.529850158958496e-07
174,364.8,8.946001857415176e-07
175,365.0,1.2730170325398252e-06
176,365.2,7.14178627670689e-08
177,365.4,1.900014759618496e-08
178,365.6,8.345954885349877e-09
179,365.8,4.937964135965169e-09
180,366.0,3.6608367959230325e-09
181,366.2,3.307331085223274e-09
182,366.4,3.6303020751879433e-09
183,366.6,4.934935425291201e-09
184,366.8,8.769990403941314e-09
185,367.0,2.350658434406788e-08
186,367.2,1.6506122323384384e-07
187,367.4,1.2130247228105557e-06
188,367.6,1.0277014211277715e-07
189,367.8,5.905244091080274e-08
190,368.0,5.924923293603828e-08
191,368.2,8.079824991605365e-08
192,368.4,1.3848281254898997e-07
193,368.6,3.684383625504642e-07
194,368.8,6.793744323151496e-06
195,369.0,4.963971430038715e-07
196,369.2,1.548550573943333e-07
197,369.4,2.1281286471621715e-07
198,369.6,5.806935981981099e-07
199,369.8,1.6031463895921123e-08
200,370.0,2.953089482034073e-09
201,370.2,9.985219318204772e-10
202,370.4,4.886425993282159e-10
203,370.6,3.2455650044747285e-10
204,370.8,2.9775740066256227e-10
205,371.0,4.3471884173024137e-10
206,371.2,2.108280452146106e-09
207,371.4,1.928069489144761e-09
208,371.6,1.3998829349794633e-10
209,371.8,3.902436482519084e-11
210,372.0,1.6891001244388637e-11
211,372.2,9.34008234867096e-12
212,372.4,6.049536510384495e-12
213,372.6,4.310919426050246e-12
214,372.8,3.179760639163439e-12
215,373.0,2.3046022068805e-12
216,373.2,1.6135208927909738e-12
217,373.4,1.121058602811559e-12
218,373.6,8.103132301375715e-13
219,373.8,6.358480415960814e-13
220,374.0,5.610982832691433e-13
221,374.2,5.791724009885155e-13
222,374.4,7.467179670024082e-13
223,374.6,1.4102120566680488e-12
224,374.8,7.639939495955379e-12
225,375.0,1.3282207781467514e-11
226,375.2,9.425955525094892e-13
227,375.4,2.8963840898368314e-13
228,375.6,1.3917720616097138e-13
229,375.8,8.4910699627796e-14
230,376.0,6.060831693193251e-14
231,376.2,4.9133990290352293e-14
232,376.4,4.460795614044297e-14
233,376.6,4.5166580228290176e-14
234,376.8,5.1215385043555964e-14
