,wavelength,transmission
0,330.1,2.2476444238480193e-07
1,330.3,6.3871731931248654e-06
2,330.5,7.965129139433653e-08
3,330.7,2.493605386602521e-08
4,330.9,4.037734227412753e-08
5,331.1,2.673942875210717e-07
6,331.3,1.054990466856975e-07
7,331.5,1.9705556681918473e-07
8,331.7,5.344121352555651e-07
9,331.9,8.536919095408278e-07
10,332.1,1.1353744597572545e-07
11,332.3,2.194578907948415e-07
12,332.5,8.86946360742253e-08
13,332.7,2.7816033493188384e-08
14,332.9,2.51833693564438e-08
15,333.1,2.4907777464704555e-08
16,333.3,3.1787012515551086e-08
17,333.5,9.457258877547159e-08
18,333.7,5.371190288133235e-07
19,333.9,6.141505246748295e-08
20,334.1,3.607627001867302e-08
21,334.3,5.4772520667214373e-08
22,334.5,9.11394653928771e-08
23,334.7,5.733126887984911e-08
24,334.9,4.981877456499738e-08
25,335.1,8.250215186419146e-08
26,335.3,6.656819136196682e-07
27,335.5,2.593171767445191e-07
28,335.7,6.786683277580556e-08
29,335.9,1.0177437167719489e-07
30,336.1,1.1435758908863064e-06
31,336.3,1.8845280697327692e-07
32,336.5,2.3366729581294055e-08
33,336.7,9.196748955311145e-09
34,336.9,1.2058765849302255e-08
35,337.1,3.5532463101111456e-09
36,337.3,1.7529295838904592e-09
37,337.5,2.081748970170412e-09
38,337.7,3.6388218324273087e-09
39,337.9,1.1726900992920215e-08
40,338.1,5.732054978480351e-07
41,338.3,2.0698835342614867e-08
42,338.5,6.310079346359838e-09
43,338.7,3.702621190448975e-09
44,338.9,3.5255189956801937e-09
45,339.1,4.818136966677786e-09
46,339.3,1.0005513339237776e-08
47,339.5,3.987665725567721e-08
48,339.7,1.27357027053215e-07
49,339.9,3.64661545050332e-08
50,340.1,2.1840965453748167e-08
51,340.3,2.3952213405234763e-08
52,340.5,4.6337232958897255e-08
53,340.7,2.3569761445700932e-07
54,340.9,1.0082948193185224e-06
55,341.1,1.1619997970299424e-07
56,341.3,5.8705464980531717e-08
57,341.5,5.059505971941472e-08
58,341.7,5.8522096438359936e-08
59,341.9,8.080976708144449e-08
60,342.1,1.267154515567522e-07
61,342.3,2.4023979697989423e-07
62,342.5,6.726002815099118e-07
63,342.7,2.9464448862410036e-06
64,342.9,2.3092468207620394e-06
65,343.1,1.1725912814169901e-06
