,wavelength,transmission
0,330.0,7.273456398477978e-15
1,330.2,1.0805209600460645e-14
2,330.4,9.077585461315251e-14
3,330.6,2.5882518266246173e-14
4,330.8,4.670271462998101e-15
5,331.0,2.2531222290187562e-15
6,331.2,1.6920512266711708e-15
7,331.4,1.7175127600142846e-15
8,331.6,2.214078555090652e-15
9,331.8,3.5351022335792187e-15
10,332.0,6.993173514087452e-15
11,332.2,1.7513579784296296e-14
12,332.4,5.838625589750741e-14
13,332.6,2.8752608307373877e-13
14,332.8,2.6813185821200574e-12
15,333.0,7.672011699605652e-11
16,333.2,2.84090734231707e-10
17,333.4,1.5871114532070627e-09
18,333.6,8.762270619476208e-11
19,333.8,4.918219039910831e-11
20,334.0,5.2641264421139206e-11
21,334.2,6.562616977094849e-11
22,334.4,8.41295349717084e-11
23,334.6,1.4791376316957282e-10
24,334.8,6.242529159848319e-10
25,335.0,1.2713627566609423e-08
26,335.2,5.827561137787796e-10
27,335.4,3.1248306023554374e-10
28,335.6,3.6430150852294885e-10
29,335.8,7.879442148320845e-10
30,336.0,3.450932557255089e-09
31,336.2,1.229241513641703e-08
32,336.4,1.1862824046305892e-08
33,336.6,4.311988173152259e-08
34,336.8,5.120116924174872e-08
35,337.0,1.3006224649667586e-08
36,337.2,2.0272906318670248e-08
37,337.4,1.844642238224735e-07
38,337.6,5.285668103254239e-09
39,337.8,1.7278467268133503e-09
40,338.0,1.2235622415956952e-09
41,338.2,1.4805562960990501e-09
42,338.4,2.8833607681876884e-09
43,338.6,6.420095620518849e-09
44,338.8,7.048070093192563e-09
45,339.0,8.631126769559095e-09
46,339.2,4.3805676499373645e-08
47,339.4,3.506037080398971e-08
48,339.6,4.299573642888939e-09
49,339.8,2.063421205498521e-09
50,340.0,1.7400326277587543e-09
51,340.2,2.054018758793465e-09
52,340.4,2.7767859967010634e-09
53,340.6,3.7821382267769496e-09
54,340.8,6.2518474959517e-09
55,341.0,2.1986520904194846e-08
56,341.2,4.756012452956384e-07
57,341.4,1.577215613710014e-08
58,341.6,5.925365132746506e-09
59,341.8,3.1357092962085642e-09
60,342.0,1.4966917846064106e-09
61,342.2,7.609837578562075e-10
62,342.4,4.953919650672392e-10
63,342.6,4.336916588061212e-10
64,342.8,5.189579309158905e-10
65,343.0,8.720544262711218e-10
66,343.2,2.134600907396372e-09
67,343.4,7.514996777792411e-09
68,343.6,5.812417384759227e-08
69,343.8,2.9082851432281986e-08
70,344.0,2.2793583431093073e-09
71,344.2,6.514609476718201e-10
72,344.4,3.2261780545906995e-10
73,344.6,2.3261939848166217e-10
74,344.8,2.309577131200739e-10
75,345.0,3.168002612594657e-10
76,345.2,6.464714278926467e-10
77,345.4,2.5461298926575194e-09
78,345.6,9.27074630849627e-08
79,345.8,1.4824962053589261e-08
80,346.0,6.946737371372629e-09
81,346.2,1.1642600984483513e-08
82,346.4,4.622980544475788e-08
83,346.6,1.02537130482141e-08
84,346.8,3.5755573509019383e-09
85,347.0,2.4545683365423757e-09
86,347.2,2.656079823747455e-09
87,347.4,4.379910394515936e-09
88,347.6,1.2469240000639877e-08
89,347.8,1.294734472598133e-07
90,348.0,2.0527779978387264e-07
91,348.2,3.4253984613761554e-08
92,348.4,1.7721065117352657e-08
93,348.6,1.0646318400712855e-08
94,348.8,6.080816589072606e-09
95,349.0,3.491395281941968e-09
96,349.2,2.2008217555953934e-09
97,349.4,1.6091455669012529e-09
98,349.6,1.4192229585429533e-09
99,349.8,1.572167971676629e-09
100,350.0,2.33476246684536e-09
101,350.2,5.353775501544108e-09
102,350.4,2.8350452140857543e-08
103,350.6,7.321595897553395e-08
104,350.8,1.985534028670109e-08
105,351.0,2.029753199162168e-08
106,351.2,1.4748572656769214e-07
107,351.4,3.229134873052285e-08
108,351.6,4.36709542345838e-09
109,351.8,1.7588753182847627e-09
110,352.0,1.1595518101853137e-09
111,352.2,1.0949763616070558e-09
112,352.4,1.4521608064022643e-09
113,352.6,2.8520336432873462e-09
114,352.8,9.645804183704034e-09
115,353.0,8.146370930628886e-08
116,353.2,8.913076690796483e-07
117,353.4,1.2990606105179696e-08
118,353.6,1.796688521721517e-09
119,353.8,4.996371318793344e-10
120,354.0,2.091128636524326e-10
121,354.2,1.1672086277496644e-10
122,354.4,8.193513285864652e-11
123,354.6,7.026800759593355e-11
124,354.8,7.282755818942779e-11
125,355.0,9.142920268654241e-11
126,355.2,1.4119989336880318e-10
127,355.4,2.755202735353581e-10
128,355.6,7.005504945376312e-10
129,355.8,2.2546154652831375e-09
130,356.0,7.510312177736643e-09
131,356.2,3.404161574595859e-08
132,356.4,1.1125395229449019e-07
133,356.6,9.047996484735348e-09
134,356.8,4.0498351521142185e-09
135,357.0,4.581525020351224e-09
136,357.2,3.0204737815641976e-08
137,357.4,7.721533160007804e-09
138,357.6,8.963878265140066e-10
139,357.8,3.18022516927391e-10
140,358.0,1.8187871976912258e-10
141,358.2,1.4513502148673524e-10
142,358.4,1.568305943912405e-10
143,358.6,2.4079946618177607e-10
144,358.8,6.486892412588852e-10
145,359.0,1.2024784760356965e-08
146,359.2,2.289216032563065e-09
147,359.4,5.101177823045842e-10
148,359.6,3.0453648729692637e-10
149,359.8,2.95871313387998e-10
150,360.0,4.4152862919168114e-10
151,360.2,1.2020435112762467e-09
152,360.4,2.2079627807500596e-08
153,360.6,4.655137627180496e-09
154,360.8,1.120351966679061e-09
155,361.0,7.275366791625221e-10
156,361.2,7.788137481131382e-10
157,361.4,1.3007461058275506e-09
158,361.6,4.0759507955747785e-09
159,361.8,1.0323731249179309e-07
160,362.0,1.9629397229860212e-08
161,362.2,6.136704923211349e-09
162,362.4,5.599087878562449e-09
163,362.6,1.0525691705581008e-08
164,362.8,6.85550405571215e-08
165,363.0,1.0628570393118088e-07
166,363.2,1.776450537820681e-08
167,363.4,1.1802692721791624e-08
168,363.6,1.6310439201649527e-08
169,363.8,5.887157893841254e-08
170,364.0,8.340538666846834e-07
171,364.2,3.946664894729257e-08
172,364.4,1.7411196779364613e-08
173,364.6,1.511453529250036e-08
174,364.8,1.6708173793013436e-08
175,365.0,1.2907264635288811e-08
176,365.2,6.948752598696163e-09
177,365.4,4.19331004668433e-09
178,365.6,3.235757993948694e-09
179,365.8,3.1699172949533e-09
180,366.0,3.85194757720189e-09
181,366.2,5.65819190158011e-09
182,366.4,9.741879736744938e-09
183,366.6,1.9466213137760842e-08
184,366.8,5.190379562887639e-08
185,367.0,4.174356421820379e-07
186,367.2,3.732029424904662e-07
187,367.4,5.507692084066936e-08
188,367.6,2.8058661972710287e-08
189,367.8,2.2836936995292946e-08
190,368.0,1.691541792145616e-08
191,368.2,7.396086028907088e-09
192,368.4,3.0018976120953734e-09
193,368.6,1.5009452248954018e-09
194,368.8,9.4039259037431e-10
195,369.0,7.208240582934381e-10
196,369.2,6.643935283922345e-10
197,369.4,7.318092217850683e-10
198,369.6,9.690519018285393e-10
199,369.8,1.574610638395741e-09
200,370.0,3.261944795026452e-09
201,370.2,9.050188153369966e-09
202,370.4,2.9949620631919684e-08
203,370.6,5.198646797268589e-08
204,370.8,5.707718744623555e-08
205,371.0,1.0849468517446133e-07
206,371.2,1.0414259185963102e-06
207,371.4,3.0403437023789235e-07
208,371.6,6.395753532579896e-08
209,371.8,3.5779629824983863e-08
210,372.0,3.132963923261889e-08
211,372.2,3.52899225552752e-08
212,372.4,4.108867173503444e-08
213,372.6,3.9807958477676423e-08
214,372.8,3.4458346128389344e-08
215,373.0,3.3265646904718526e-08
216,373.2,4.0942522208215804e-08
217,373.4,7.117513764992406e-08
218,373.6,2.1769724338409834e-07
219,373.8,3.5682340896943975e-06
220,374.0,1.1682584741766532e-06
221,374.2,3.4467347160770063e-07
222,374.4,2.842212866533318e-07
223,374.6,3.827228776326208e-07
224,374.8,4.984136401655144e-07
225,375.0,3.426654120834438e-07
226,375.2,2.1708278583997708e-07
227,375.4,1.864902594635622e-07
228,375.6,2.2083510610241088e-07
229,375.8,3.179526282573769e-07
230,376.0,3.8426623391827433e-07
231,376.2,3.138932926406478e-07
232,376.4,2.7454423274841213e-07
233,376.6,3.916672054876855e-07
234,376.8,2.2064822704247623e-06
235,377.0,1.309365016598164e-06
236,377.2,1.2061324317210646e-07
237,377.4,3.869939750043461e-08
238,377.6,1.9570152357487183e-08
239,377.8,1.3151269435117893e-08
240,378.0,1.1107554234429242e-08
241,378.2,1.1736717239954566e-08
242,378.4,1.6209157472302756e-08
243,378.6,3.4084886023172e-08
244,378.8,2.2082506664414065e-07
245,379.0,3.5125294133419134e-07
246,379.2,3.239533416937899e-08
247,379.4,1.2289693324090612e-08
248,379.6,7.402724617333611e-09
249,379.8,5.909249483599737e-09
250,380.0,5.9315983956859e-09
251,380.2,7.4750273751853e-09
252,380.4,1.2355300323374048e-08
253,380.6,3.025507018555751e-08
254,380.8,1.4964464539057388e-07
255,381.0,3.262274891225886e-07
256,381.2,1.0796317937082482e-07
257,381.4,1.0149189492713031e-07
258,381.6,4.7139061878095697e-07
259,381.8,2.462741754240487e-07
260,382.0,2.1025628957673734e-08
261,382.2,6.317775842657117e-09
262,382.4,3.00098868913084e-09
263,382.6,1.8838672635965054e-09
264,382.8,1.4632545866991985e-09
265,383.0,1.3745951453377974e-09
266,383.2,1.5653628781030427e-09
267,383.4,2.230184397503613e-09
268,383.6,4.33664554981517e-09
269,383.8,1.5113024354397522e-08
270,384.0,8.762634405197173e-07
271,384.2,3.906697497474391e-08
272,384.4,1.1422745569483467e-08
273,384.6,7.432227612728188e-09
274,384.8,6.341042488628191e-09
275,385.0,4.8038457462036645e-09
276,385.2,2.70211941142958e-09
277,385.4,1.4262953740429728e-09
278,385.6,8.51534063730211e-10
279,385.8,6.021249278117449e-10
280,386.0,5.071875885243487e-10
281,386.2,5.133837042595477e-10
282,386.4,6.437244435289405e-10
283,386.6,1.0882922656949242e-09
284,386.8,3.2604827583072747e-09
285,387.0,1.9643085280723517e-07
286,387.2,4.979996180168997e-09
287,387.4,1.1200563978554936e-09
288,387.6,5.289838439165527e-10
289,387.8,3.4501392163629433e-10
290,388.0,2.7436113108969624e-10
291,388.2,2.5078431048585374e-10
292,388.4,2.5343699556674317e-10
293,388.6,2.7417735781709694e-10
294,388.8,3.090901370701632e-10
295,389.0,3.5960916205564075e-10
296,389.2,4.4133507437746183e-10
297,389.4,6.098152623353321e-10
298,389.6,1.0859762823623033e-09
299,389.8,3.676500667196814e-09
300,390.0,6.571148430427566e-07
301,390.2,2.2503003547209357e-09
