,wavelength,transmission
0,330.1,9.823662578885868e-10
1,330.3,1.2215318736080689e-09
2,330.5,1.714312860292783e-09
3,330.7,3.749493075686511e-09
4,330.9,5.5921424300850265e-08
5,331.1,8.265639570188317e-09
6,331.3,1.598255538110496e-09
7,331.5,7.36776417320465e-10
8,331.7,5.835168644805471e-10
9,331.9,7.032241390015897e-10
10,332.1,1.3436684898958851e-09
11,332.3,4.702826383176022e-09
12,332.5,7.388867069722705e-08
13,332.7,4.112533800792143e-08
14,332.9,2.7483555779739063e-09
15,333.1,1.1631589748655356e-09
16,333.3,1.180067144084068e-09
17,333.5,2.0644679197362533e-09
18,333.7,6.178200611241899e-09
19,333.9,4.107050580728828e-08
20,334.1,6.029494067023868e-06
21,334.3,5.0889947863683055e-08
22,334.5,9.147463329229085e-09
23,334.7,3.95778040755189e-09
24,334.9,4.9341922700159144e-09
25,335.1,5.426101680646114e-08
26,335.3,1.4180087684229363e-08
27,335.5,1.8495206777217184e-08
28,335.7,1.0852546470706666e-07
29,335.9,6.509815111466563e-09
30,336.1,2.8465794396432253e-09
31,336.3,2.4814244681366745e-09
32,336.5,3.8586655522365575e-09
33,336.7,1.5096512335716965e-08
34,336.9,3.6627274902417567e-07
35,337.1,1.3626938985355056e-08
36,337.3,1.7739562979298814e-08
37,337.5,6.6735167309357e-08
38,337.7,1.9383091877374033e-08
39,337.9,6.9377820079173806e-09
40,338.1,2.788317298367763e-09
41,338.3,1.8356611097464698e-09
42,338.5,1.929090990009627e-09
43,338.7,3.5354495095270176e-09
44,338.9,2.1472987783333263e-08
45,339.1,3.087646043994951e-08
46,339.3,4.772177922278783e-09
47,339.5,3.466882511730397e-09
48,339.7,7.34443232781728e-09
49,339.9,2.054914913459927e-07
50,340.1,2.858608401799068e-09
51,340.3,7.374488572927891e-10
52,340.5,3.7552241360972473e-10
53,340.7,2.8413473894535646e-10
54,340.9,3.1871230398768423e-10
55,341.1,6.474849802806863e-10
56,341.3,7.726073875740127e-09
57,341.5,1.945206492825996e-09
58,341.7,3.7372528686571585e-10
59,341.9,3.4120732433431216e-10
60,342.1,6.873915886371739e-10
61,342.3,2.0041410319230657e-10
62,342.5,2.8941277764883327e-10
63,342.7,1.2529216553472309e-09
64,342.9,7.828456628295194e-09
65,343.1,4.396083887096017e-10
66,343.3,1.8804793696854465e-10
67,343.5,1.5039324444989655e-10
68,343.7,1.7025015071722024e-10
69,343.9,2.6780890311811495e-10
70,344.1,8.396593115275191e-10
71,344.3,2.3040073975805308e-08
